29817,11/15/2020 15:11,android,B000430,G0191,B1986,Google
31022,11/15/2020 15:37,android,B005315,G3028,F9608,google
49595,11/15/2020 21:33,android,B00967,J2509,D575,YOUTUBE
7725,11/15/2020 5:42,android,B02031,G5051,B10399,Youtube
7341,11/15/2020 5:05,android,B034432,F8438,B12814,LinkedIn
32468,11/15/2020 16:05,android,B036444,G4420,C1396,Youtube
19298,11/15/2020 10:49,android,B053448,D8371,C4216,linkedin
5061,11/15/2020 1:52,android,B054301,C938,I5952,Youtube
13898,11/15/2020 9:07,android,B06395,G2214,C1137,facebook
25569,11/15/2020 13:25,android,B073598,H5416,B3552,Youtube
18688,11/15/2020 10:36,android,B076507,G1086,H2867,GOOGLE
6363,11/15/2020 3:17,android,B084908,C371,B26431,GOOGLE
5432,11/15/2020 2:09,android,B15931,D0626,G8083,FACEBOOK
49104,11/15/2020 21:24,android,B38471,I7585,H3972,YOUTUBE
24514,11/15/2020 12:55,android,B45399,F5065,D0425,Google
31628,11/15/2020 15:48,android,B46625,D5966,H7292,Google
27819,11/15/2020 14:22,android,B50394,J2279,H522,google
36976,11/15/2020 17:55,android,B59634,I9233,I4704,Youtube
47848,11/15/2020 21:06,android,B61720,I3929,D0425,LinkedIn
31957,11/15/2020 15:55,android,B69480,B8734,D2994,YOUTUBE
39795,11/15/2020 18:50,android,B72600,B3494,B9353,FACEBOOK
43567,11/15/2020 19:56,android,B73760,G7229,B07443,youtube
37783,11/15/2020 18:09,android,B82575,G4277,B13763,LinkedIn
18559,11/15/2020 10:33,android,B84973,D3654,D2246,youtube
44369,11/15/2020 20:12,android,B86391,H0982,F5875,youtube
38485,11/15/2020 18:22,android,B86719,F7525,J0081,LinkedIn
40338,11/15/2020 19:02,android,B87991,H3189,B10337,youtube
42488,11/15/2020 19:39,android,B89795,B2638,B27755,LinkedIn
32435,11/15/2020 16:04,android,B98592,I79,B6577,Youtube
30828,11/15/2020 15:33,android,C00535,B5730,B9057,facebook
18558,11/15/2020 10:33,android,C06931,G181,B31385,linkedin
46646,11/15/2020 20:51,android,C14462,G6674,H292,GOOGLE
5999,11/15/2020 2:45,android,C17013,C5838,D3957,LinkedIn
17114,11/15/2020 10:07,android,C2118,I9691,C7894,facebook
27370,11/15/2020 14:10,android,C2584,B2593,I2387,linkedin
35084,11/15/2020 17:09,android,C4289,D9335,J4926,youtube
18115,11/15/2020 10:24,android,C47354,F7948,I3523,LinkedIn
5100,11/15/2020 1:54,android,C5253,E3445,B1562,linkedin
30907,11/15/2020 15:35,android,C60604,E7720,I4704,YOUTUBE
38436,11/15/2020 18:21,android,C61528,C0690,C8008,google
