21823,11/15/2020 11:45,android,B001339,F0136,D553,YOUTUBE
10662,11/15/2020 7:48,android,B001745,G7342,D0425,google
25465,11/15/2020 13:22,android,B002651,F9000,B18262,Google
37714,11/15/2020 18:08,android,B005093,F8161,B10399,FACEBOOK
28684,11/15/2020 14:45,android,B012441,D9743,E3978,LinkedIn
38470,11/15/2020 18:22,android,B024154,H6948,B27900,linkedin
8081,11/15/2020 6:12,android,B024716,I6937,B2998,facebook
48152,11/15/2020 21:10,android,B02702,H1451,J6444,LinkedIn
46721,11/15/2020 20:52,android,B031384,G9612,B06866,LinkedIn
31097,11/15/2020 15:39,android,B036450,G7504,B28714,facebook
31794,11/15/2020 15:52,android,B043256,B6718,D5447,youtube
39125,11/15/2020 18:36,android,B050682,C481,C329,Youtube
26184,11/15/2020 13:41,android,B05415,G9862,D9606,google
30600,11/15/2020 15:29,android,B05750,B2192,B26866,google
37682,11/15/2020 18:08,android,B06230,F4269,E0001,GOOGLE
34082,11/15/2020 16:44,android,B062433,I7164,F2957,google
38006,11/15/2020 18:13,android,B064486,C4893,H8067,YOUTUBE
10079,11/15/2020 7:28,android,B072040,H7252,B4546,LinkedIn
3146,11/15/2020 0:53,android,B072102,F7795,I541,Youtube
41230,11/15/2020 19:19,android,B081845,I1835,B13763,GOOGLE
48163,11/15/2020 21:10,android,B083811,F523,B18262,youtube
10867,11/15/2020 7:54,android,B08750,D6960,B18458,GOOGLE
41849,11/15/2020 19:29,android,B089549,H2075,I8425,Google
36319,11/15/2020 17:38,android,B10307,I1115,B13163,youtube
18759,11/15/2020 10:37,android,B20589,B7837,C0260,Google
9214,11/15/2020 7:01,android,B24392,I1468,F472,Google
18894,11/15/2020 10:40,android,B3397,C767,B7100,FACEBOOK
25676,11/15/2020 13:28,android,B3790,F523,E5690,google
38725,11/15/2020 18:27,android,B40079,B3140,B12842,FACEBOOK
25295,11/15/2020 13:17,android,B40596,H1776,B18458,facebook
13325,11/15/2020 8:55,android,B46035,F2105,I3751,Google
23272,11/15/2020 12:19,android,B49162,G6035,I4704,FACEBOOK
46365,11/15/2020 20:47,android,B49699,B8664,B13763,Youtube
1381,11/15/2020 0:21,android,B51014,B7482,J7759,google
4969,11/15/2020 1:48,android,B6646,G8784,B13647,GOOGLE
32962,11/15/2020 16:18,android,B68443,B317,J0523,Youtube
23858,11/15/2020 12:35,android,B70474,G432,F5113,YOUTUBE
4950,11/15/2020 1:47,android,B71059,B5603,B6627,facebook
19055,11/15/2020 10:44,android,B72700,F6411,H1406,youtube
11291,11/15/2020 8:04,android,B73441,I2863,C9907,google
30220,11/15/2020 15:20,android,B76041,H8178,B19030,FACEBOOK
24530,11/15/2020 12:55,android,B88742,F2416,J0677,linkedin
3325,11/15/2020 0:58,android,B92776,G2878,E9294,FACEBOOK
18750,11/15/2020 10:37,android,B93572,D357,C1137,FACEBOOK
47687,11/15/2020 21:04,android,B96529,I7798,B13763,Youtube
31649,11/15/2020 15:49,android,B99367,H4823,H2252,Google
40985,11/15/2020 19:14,android,B99826,B8452,C1519,facebook
6313,11/15/2020 3:14,android,C03660,H2111,B20829,YOUTUBE
30177,11/15/2020 15:18,android,C07200,F659,B8971,youtube
11052,11/15/2020 7:59,android,C16120,D8542,E7256,facebook
7336,11/15/2020 5:05,android,C19015,C9296,D4037,FACEBOOK
23609,11/15/2020 12:28,android,C23381,F0335,I1530,linkedin
32017,11/15/2020 15:56,android,C2710,C0935,C9459,YOUTUBE
32331,11/15/2020 16:02,android,C3367,G9700,E0001,LinkedIn
44341,11/15/2020 20:11,android,C44203,F5702,D2317,google
18668,11/15/2020 10:35,android,C45874,B5288,B02570,linkedin
25368,11/15/2020 13:19,android,C4999,D5860,C8722,FACEBOOK
43730,11/15/2020 19:59,android,C51109,B6601,G4835,FACEBOOK
43556,11/15/2020 19:56,android,C52598,G31,C408,FACEBOOK
33395,11/15/2020 16:29,android,C53176,D7763,B07252,Youtube
7958,11/15/2020 6:04,android,C56925,B3829,F3124,Youtube
49184,11/15/2020 21:25,android,C64651,F0610,G753,GOOGLE
6177,11/15/2020 3:04,android,C69890,I5855,C0179,LinkedIn
34707,11/15/2020 16:59,android,C70290,D1925,E2132,FACEBOOK
28483,11/15/2020 14:40,android,C79301,H9802,E6472,FACEBOOK
28616,11/15/2020 14:43,android,C85868,I1462,C1326,youtube
20452,11/15/2020 11:14,android,C88179,F1537,B05944,Google
2138,11/15/2020 0:32,android,C88447,B2155,C3666,linkedin
29227,11/15/2020 14:57,android,C97953,G956,B19516,LinkedIn
37546,11/15/2020 18:06,android,C99573,I9015,E2269,LinkedIn
10110,11/15/2020 7:29,android,D01472,I0303,B14309,LinkedIn
22717,11/15/2020 12:04,android,D18366,E1145,G6835,LinkedIn
9121,11/15/2020 6:58,android,D19295,F5611,D9095,google
42693,11/15/2020 19:41,android,D21067,I5434,B13763,FACEBOOK
27380,11/15/2020 14:10,android,D29385,I6693,C0079,linkedin
45256,11/15/2020 20:29,android,D39898,C7911,F9278,Youtube
6206,11/15/2020 3:07,android,D44413,F6712,B25409,linkedin
45385,11/15/2020 20:31,android,D61484,C4517,B14877,facebook
29746,11/15/2020 15:09,android,D61708,I4206,F3250,google
12871,11/15/2020 8:45,android,D67401,F4659,G4686,linkedin
12952,11/15/2020 8:47,android,D79400,D0186,D0048,Youtube
14226,11/15/2020 9:13,android,D83730,G4818,B2220,facebook
42387,11/15/2020 19:37,android,D92164,H568,C4960,youtube
37549,11/15/2020 18:06,android,D9463,I2624,B06866,google
34431,11/15/2020 16:53,android,E04258,G1230,D3753,linkedin
16808,11/15/2020 10:03,android,E08461,I2454,C6384,facebook
1349,11/15/2020 0:20,android,E12725,C6321,J9789,linkedin
45523,11/15/2020 20:33,android,E16169,B8763,I1606,google
29183,11/15/2020 14:56,android,E28315,B0689,H7043,YOUTUBE
13410,11/15/2020 8:57,android,E29089,H063,J9955,facebook
25910,11/15/2020 13:34,android,E32570,I5342,G3474,facebook
1580,11/15/2020 0:24,android,E34427,B4781,F0116,google
25055,11/15/2020 13:10,android,E36541,I0676,H9527,GOOGLE
20038,11/15/2020 11:05,android,E38069,D5676,B0592,LinkedIn
879,11/15/2020 0:13,android,E40017,F3955,H7113,google
9419,11/15/2020 7:09,android,E44755,C7985,H1406,youtube
11270,11/15/2020 8:04,android,E51569,I1081,B10662,Youtube
22127,11/15/2020 11:52,android,E56346,G9934,D8046,youtube
24712,11/15/2020 13:00,android,E62523,B6331,B17580,LinkedIn
34696,11/15/2020 16:59,android,E66333,I5689,F8266,youtube
22573,11/15/2020 12:01,android,E82472,F6728,B21465,LinkedIn
7240,11/15/2020 4:54,android,E88858,B904,B05238,linkedin
5019,11/15/2020 1:50,android,F17423,I299,J4817,YOUTUBE
28346,11/15/2020 14:36,android,F21096,B6074,D4037,YOUTUBE
22093,11/15/2020 11:51,android,F22266,B4011,B24676,google
11576,11/15/2020 8:12,android,F22847,J1042,C4875,facebook
39549,11/15/2020 18:44,android,F29965,F0343,H1406,Youtube
12947,11/15/2020 8:47,android,F3666,F7409,B0379,GOOGLE
2493,11/15/2020 0:38,android,F41710,J667,E9461,Youtube
6209,11/15/2020 3:07,android,F41837,B7137,B26686,youtube
36530,11/15/2020 17:44,android,F44668,D5167,F3250,Youtube
49754,11/15/2020 21:35,android,F46843,F5607,B2702,google
18966,11/15/2020 10:42,android,F49739,B9366,B27672,facebook
7289,11/15/2020 5:00,android,F51234,B2813,E2173,Youtube
15394,11/15/2020 9:36,android,F54206,D0650,I5891,FACEBOOK
32371,11/15/2020 16:03,android,F57668,B3799,B30934,FACEBOOK
15182,11/15/2020 9:32,android,F58709,C9876,B17367,facebook
49961,11/15/2020 21:39,android,F61795,C8129,B13763,LinkedIn
34164,11/15/2020 16:46,android,F67238,F2907,I1504,google
25296,11/15/2020 13:17,android,F69219,F7595,J3600,GOOGLE
25886,11/15/2020 13:33,android,F75575,G2266,I6031,google
38341,11/15/2020 18:19,android,F80926,F4885,F089,facebook
49362,11/15/2020 21:28,android,F88244,D6259,B13763,youtube
10657,11/15/2020 7:48,android,G07173,C5040,J3600,GOOGLE
38732,11/15/2020 18:27,android,G10773,J1869,E0651,google
24716,11/15/2020 13:00,android,G10833,F8778,B1986,Youtube
46119,11/15/2020 20:43,android,G20394,H0089,D3748,Youtube
10715,11/15/2020 7:50,android,G25150,F2820,H6156,Youtube
31848,11/15/2020 15:53,android,G31428,H0771,B12330,GOOGLE
1005,11/15/2020 0:15,android,G44224,I934,B03291,Google
34866,11/15/2020 17:04,android,G45986,E8184,B00524,YOUTUBE
43776,11/15/2020 20:00,android,G47894,H5957,B13763,youtube
4085,11/15/2020 1:17,android,G56016,I7452,B13763,google
42205,11/15/2020 19:35,android,G58152,I936,I9819,LinkedIn
43191,11/15/2020 19:49,android,G60453,E3445,E592,LinkedIn
34236,11/15/2020 16:48,android,G61651,C4822,F8248,Youtube
40878,11/15/2020 19:12,android,G67053,B1540,B13763,facebook
41444,11/15/2020 19:22,android,G72716,C0366,F5912,Google
34703,11/15/2020 16:59,android,G76958,C7256,I7438,facebook
23025,11/15/2020 12:12,android,G86841,G3469,B03311,FACEBOOK
19378,11/15/2020 10:51,android,G93355,D9073,D1143,GOOGLE
31911,11/15/2020 15:54,android,G97085,H8353,G4567,LinkedIn
47898,11/15/2020 21:07,android,G99019,D7367,B12842,Google
1080,11/15/2020 0:16,android,H02225,I3288,H8780,FACEBOOK
36375,11/15/2020 17:39,android,H10667,D7436,C1519,LinkedIn
3153,11/15/2020 0:53,android,H11055,E318,E4686,Google
2744,11/15/2020 0:43,android,H16276,B576,B3581,Google
34366,11/15/2020 16:52,android,H18307,E2249,F0535,LinkedIn
43795,11/15/2020 20:00,android,H19538,G3515,G2005,Youtube
6012,11/15/2020 2:46,android,H22705,C7591,E9135,GOOGLE
17180,11/15/2020 10:08,android,H26941,G2174,I860,FACEBOOK
16776,11/15/2020 10:02,android,H33193,F3317,I9373,youtube
41626,11/15/2020 19:25,android,H40970,C2481,C3830,google
19503,11/15/2020 10:54,android,H46018,B8881,E0651,LinkedIn
46223,11/15/2020 20:44,android,H48276,C0690,C9599,google
33910,11/15/2020 16:40,android,H4851,I9180,H4477,youtube
48473,11/15/2020 21:15,android,H49863,G3363,B06596,YOUTUBE
726666,11/28/2020 1:01,iphone,H60208,C1744,J1322,Youtube
19702,11/15/2020 10:59,android,H60214,I8011,E4866,google
46896,11/15/2020 20:54,android,H67206,F2820,B0903,youtube
2101,11/15/2020 0:31,android,H75260,J759,I3050,LinkedIn
2309,11/15/2020 0:34,android,H76554,F6012,I3050,GOOGLE
22046,11/15/2020 11:50,android,H89262,C6772,F5425,Google
39974,11/15/2020 18:54,android,H92598,F1555,J9955,google
47484,11/15/2020 21:02,android,H92966,G7761,C9540,YOUTUBE
9462,11/15/2020 7:10,android,H93839,D1972,B3369,Google
22477,11/15/2020 11:59,android,I1075,E4260,I4704,LinkedIn
24104,11/15/2020 12:42,android,I15607,B7778,D5614,linkedin
41840,11/15/2020 19:29,android,I48036,C0342,E5278,google
49869,11/15/2020 21:37,android,I53296,C5617,I2575,LinkedIn
18693,11/15/2020 10:36,android,I5956,F7109,B18999,FACEBOOK
40218,11/15/2020 18:59,android,I61781,F5785,B25639,facebook
40160,11/15/2020 18:58,android,I61781,F5785,H1238,google
34874,11/15/2020 17:04,android,I65649,E8318,E6695,FACEBOOK
38250,11/15/2020 18:18,android,I70947,F8760,B28375,youtube
12795,11/15/2020 8:43,android,I74717,F6816,G1104,GOOGLE
5127,11/15/2020 1:55,android,I80231,C111,B23637,FACEBOOK
8518,11/15/2020 6:32,android,I89923,C1755,C454,facebook
28837,11/15/2020 14:48,android,J07285,D320,E0910,GOOGLE
12405,11/15/2020 8:34,android,J12627,C7773,J2996,Google
44158,11/15/2020 20:07,android,J15419,I5657,G4693,Youtube
44445,11/15/2020 20:13,android,J15619,J0749,G9646,GOOGLE
3016,11/15/2020 0:49,android,J17776,D8780,I4704,facebook
34034,11/15/2020 16:43,android,J18688,H5300,B31809,Google
15116,11/15/2020 9:30,android,J3028,B8432,H9769,facebook
44074,11/15/2020 20:05,android,J41632,C8265,H6156,facebook
35889,11/15/2020 17:27,android,J49416,C5103,B16661,facebook
38098,11/15/2020 18:14,android,J51110,G3361,C0605,facebook
16847,11/15/2020 10:03,android,J51331,F0312,B0379,GOOGLE
34168,11/15/2020 16:46,android,J8490,E3226,C1519,YOUTUBE
37212,11/15/2020 18:00,android,J87114,E9448,F1757,FACEBOOK
22975,11/15/2020 12:11,android,J99924,C5077,C8034,facebook
