18633,11/15/2020 10:34,android,B017953,D6677,C1137,google
28387,11/15/2020 14:37,android,B019311,B5497,B07048,google
39123,11/15/2020 18:36,android,B02153,F8047,B13763,Youtube
46030,11/15/2020 20:42,android,B02702,H1451,C7809,Google
18971,11/15/2020 10:42,android,B027333,C0597,H0741,Youtube
49324,11/15/2020 21:28,android,B028438,B880,I3751,FACEBOOK
14719,11/15/2020 9:22,android,B030471,I1158,J1359,YOUTUBE
35173,11/15/2020 17:12,android,B030648,C5045,I6831,google
39561,11/15/2020 18:44,android,B032841,E5116,B02275,LinkedIn
19824,11/15/2020 11:01,android,B035180,I1989,F1696,Google
21264,11/15/2020 11:32,android,B047578,E9756,G1610,Google
37659,11/15/2020 18:07,android,B049826,I4042,B06866,LinkedIn
30781,11/15/2020 15:32,android,B060090,J446,D5963,youtube
38503,11/15/2020 18:22,android,B063798,F0397,I3993,Google
41631,11/15/2020 19:25,android,B086269,I4125,B01647,Google
42411,11/15/2020 19:37,android,B18890,F3048,E0001,Google
36953,11/15/2020 17:54,android,B21118,C1182,C1118,YOUTUBE
8472,11/15/2020 6:31,android,B25473,E8434,B08691,google
42548,11/15/2020 19:39,android,B27538,H9876,B1719,YOUTUBE
45943,11/15/2020 20:40,android,B33959,F8614,I1804,facebook
32945,11/15/2020 16:17,android,B3883,G3180,G5969,GOOGLE
5243,11/15/2020 2:00,android,B40682,E8795,B17580,Youtube
47403,11/15/2020 21:00,android,B43506,H1701,H1152,GOOGLE
29877,11/15/2020 15:12,android,B49934,G8445,J2589,GOOGLE
10330,11/15/2020 7:37,android,B53129,F1,B7625,youtube
38700,11/15/2020 18:26,android,B56,D2704,I2994,GOOGLE
1201,11/15/2020 0:18,android,B58228,D6473,B21521,facebook
16219,11/15/2020 9:51,android,B62028,G1132,G6281,YOUTUBE
33843,11/15/2020 16:39,android,B67565,H7847,B3405,GOOGLE
40671,11/15/2020 19:09,android,B68426,D5438,B13763,facebook
22819,11/15/2020 12:06,android,B70450,C6190,J2183,linkedin
1026,11/15/2020 0:15,android,B75097,H282,H3428,Youtube
703,11/15/2020 0:10,android,B79082,F8028,C4455,Google
1812,11/15/2020 0:27,android,B84449,D215,B04035,LinkedIn
15819,11/15/2020 9:44,android,B84951,G0947,B0379,youtube
9974,11/15/2020 7:25,android,B88745,C115,D8389,Google
585,11/15/2020 0:08,android,C04107,B1158,G7832,youtube
46513,11/15/2020 20:49,android,C09975,G2588,E4826,youtube
27082,11/15/2020 14:02,android,C10659,E6494,B27045,YOUTUBE
48011,11/15/2020 21:08,android,C16378,G8012,B25139,FACEBOOK
