44599,11/15/2020 20:16,android,B003377,G7428,I6377,linkedin
32042,11/15/2020 15:56,android,B006990,E223,I0429,google
24160,11/15/2020 12:44,android,B008000,H4418,E5411,linkedin
33674,11/15/2020 16:35,android,B011843,D1508,E6627,GOOGLE
22687,11/15/2020 12:04,android,B016046,B2388,F2741,youtube
27878,11/15/2020 14:23,android,B019311,B5497,J5924,FACEBOOK
12354,11/15/2020 8:33,android,B02537,G439,B03760,YOUTUBE
11625,11/15/2020 8:13,android,B026594,B3409,C9587,Youtube
48525,11/15/2020 21:15,android,B02702,H1451,H946,LinkedIn
30926,11/15/2020 15:35,android,B028259,E3061,E4296,google
21238,11/15/2020 11:32,android,B031514,E8497,J2965,YOUTUBE
40228,11/15/2020 18:59,android,B034144,C2225,B20208,LinkedIn
7348,11/15/2020 5:06,android,B034432,F8438,C8621,Google
5431,11/15/2020 2:09,android,B036798,D0667,G9585,Google
13665,11/15/2020 9:03,android,B05526,H6171,B07973,youtube
30656,11/15/2020 15:30,android,B056978,C6754,C0595,google
11154,11/15/2020 8:01,android,B060848,H1245,C2064,youtube
34077,11/15/2020 16:44,android,B062117,H4696,H9225,google
1983,11/15/2020 0:30,android,B067590,G8370,H5754,youtube
39097,11/15/2020 18:35,android,B073159,B2025,H1406,GOOGLE
11112,11/15/2020 8:00,android,B074641,G2782,E7449,YOUTUBE
20200,11/15/2020 11:08,android,B075,B4662,E9461,Google
15071,11/15/2020 9:29,android,B075225,B5526,B32278,FACEBOOK
21309,11/15/2020 11:33,android,B078878,C1474,D6253,FACEBOOK
48969,11/15/2020 21:22,android,B1002,B6224,H2955,youtube
46924,11/15/2020 20:54,android,B13841,F4950,E064,google
43647,11/15/2020 19:57,android,B13912,E9474,B21465,linkedin
4981,11/15/2020 1:49,android,B15931,D0626,B523,YOUTUBE
42043,11/15/2020 19:32,android,B22528,J0306,G4835,linkedin
17528,11/15/2020 10:14,android,B23060,B2670,J1322,Google
20005,11/15/2020 11:05,android,B26435,F2715,H640,Google
46961,11/15/2020 20:54,android,B43506,H1701,D5885,youtube
28807,11/15/2020 14:48,android,B50107,I4637,J8499,GOOGLE
33983,11/15/2020 16:42,android,B5373,D5695,C7307,YOUTUBE
8794,11/15/2020 6:44,android,B54396,D2794,H8467,facebook
19953,11/15/2020 11:03,android,B56600,H0283,G6281,facebook
42651,11/15/2020 19:41,android,B5772,H7312,E2730,google
41689,11/15/2020 19:27,android,B67736,C1382,H3972,youtube
11277,11/15/2020 8:04,android,B83751,B6136,B22891,GOOGLE
12127,11/15/2020 8:27,android,B88811,H840,D7844,google
15717,11/15/2020 9:43,android,B89363,I2518,B01298,linkedin
19624,11/15/2020 10:57,android,C11541,E8493,D4765,facebook
15406,11/15/2020 9:36,android,C1256,D8235,I860,YOUTUBE
43757,11/15/2020 19:59,android,C12995,H5900,B13763,youtube
