6942,11/15/2020 4:24,android,B008307,G0213,B18830,Youtube
43609,11/15/2020 19:57,android,B009250,B9232,F2351,FACEBOOK
48474,11/15/2020 21:15,android,B015929,B5521,I6831,LinkedIn
31514,11/15/2020 15:46,android,B021446,D8800,J2261,FACEBOOK
16355,11/15/2020 9:54,android,B023938,F1291,G8968,google
13199,11/15/2020 8:52,android,B045719,D5287,H1459,GOOGLE
1529,11/15/2020 0:23,android,B045876,G2652,G6805,youtube
17583,11/15/2020 10:15,android,B04729,H0133,I6990,youtube
39779,11/15/2020 18:50,android,B047657,E748,H9819,GOOGLE
48035,11/15/2020 21:08,android,B052758,I676,F8639,GOOGLE
416,11/15/2020 0:05,android,B062188,J393,D9131,FACEBOOK
31442,11/15/2020 15:45,android,B062522,C9327,J1672,Google
31397,11/15/2020 15:44,android,B063855,H6738,B15878,LinkedIn
11948,11/15/2020 8:23,android,B066376,H1850,B22141,linkedin
24949,11/15/2020 13:06,android,B068583,I8008,F3250,YOUTUBE
47999,11/15/2020 21:08,android,B07804,F7205,C3097,Google
11940,11/15/2020 8:23,android,B081933,C152,E5690,google
10681,11/15/2020 7:49,android,B082633,B8140,D7250,FACEBOOK
49565,11/15/2020 21:32,android,B34511,E9765,C2105,YOUTUBE
2,11/15/2020 0:00,android,B4305,E2867,D5447,Google
32035,11/15/2020 15:56,android,B61260,D0626,J9993,GOOGLE
35560,11/15/2020 17:20,android,B62825,I4004,D2957,google
21728,11/15/2020 11:43,android,B64899,H0478,D9126,FACEBOOK
21030,11/15/2020 11:28,android,B65250,I4970,E7418,linkedin
547,11/15/2020 0:08,android,B69066,I994,B13279,google
44119,11/15/2020 20:06,android,B73760,G7229,B03036,youtube
36623,11/15/2020 17:46,android,B7795,B6938,B21465,google
14582,11/15/2020 9:19,android,B79135,D1379,H292,linkedin
49884,11/15/2020 21:37,android,B8416,E0384,B13763,linkedin
40585,11/15/2020 19:07,android,B87991,H3189,C8665,linkedin
46729,11/15/2020 20:52,android,B93574,B749,E2115,GOOGLE
12669,11/15/2020 8:41,android,B98160,E9841,D0048,FACEBOOK
26752,11/15/2020 13:54,android,C03485,C1424,I371,FACEBOOK
24260,11/15/2020 12:47,android,C08157,B8812,H7911,Google
12874,11/15/2020 8:45,android,C1741,J0870,B03394,Google
38054,11/15/2020 18:13,android,C22695,C4308,H5607,google
42961,11/15/2020 19:45,android,C28934,F4867,H3330,linkedin
17929,11/15/2020 10:21,android,C29159,B1689,D6130,youtube
28119,11/15/2020 14:30,android,C35828,G2576,B12680,linkedin
44071,11/15/2020 20:05,android,C38389,C5533,B14629,Youtube
871,11/15/2020 0:13,android,C49024,J0551,E6038,Youtube
27654,11/15/2020 14:18,android,C53074,C3320,H9801,google
28338,11/15/2020 14:36,android,C54994,E9577,B15363,YOUTUBE
38275,11/15/2020 18:18,android,C61528,C0690,G6995,Youtube
8915,11/15/2020 6:49,android,C62144,E5661,B01965,google
34454,11/15/2020 16:54,android,C64044,G9112,B19516,Google
34192,11/15/2020 16:47,android,C83406,H9430,B03111,FACEBOOK
14289,11/15/2020 9:14,android,C87554,C7743,B0379,YOUTUBE
1454,11/15/2020 0:22,android,D04127,H951,I7576,youtube
42230,11/15/2020 19:35,android,D06483,D2291,B13763,facebook
11820,11/15/2020 8:19,android,D17928,B890,J9563,FACEBOOK
28445,11/15/2020 14:39,android,D21063,F7571,J9200,Google
1637,11/15/2020 0:25,android,D22070,F819,D0868,youtube
3502,11/15/2020 1:02,android,D22070,F819,F8168,Google
16918,11/15/2020 10:05,android,D228,F5116,B5055,Youtube
36452,11/15/2020 17:42,android,D23025,J1209,H9328,GOOGLE
749157,11/28/2020 19:38,iphone,D23745,D5378,H5219,linkedin
44460,11/15/2020 20:13,android,D26580,D0783,H1877,Youtube
23143,11/15/2020 12:15,android,D31708,E773,E305,linkedin
44163,11/15/2020 20:08,android,D39898,C7911,B21836,GOOGLE
44242,11/15/2020 20:09,android,D39898,C7911,D8146,youtube
37626,11/15/2020 18:07,android,D50150,C937,H1406,linkedin
44000,11/15/2020 20:04,android,D57508,F5542,B13763,LinkedIn
7684,11/15/2020 5:38,android,D62235,G8184,I860,YOUTUBE
20083,11/15/2020 11:06,android,D63142,F690,I7008,YOUTUBE
29788,11/15/2020 15:10,android,D63430,F5647,B28539,FACEBOOK
19903,11/15/2020 11:02,android,D64367,D9635,B31385,GOOGLE
40816,11/15/2020 19:11,android,D64943,F7791,B11376,GOOGLE
11918,11/15/2020 8:22,android,D67593,I5897,B03394,Google
18195,11/15/2020 10:26,android,D68697,G3733,D359,youtube
15530,11/15/2020 9:38,android,D83383,I398,B26656,LinkedIn
27635,11/15/2020 14:17,android,E19288,G0465,E0669,linkedin
7932,11/15/2020 6:02,android,E19529,F6412,B26697,Youtube
22527,11/15/2020 12:00,android,E25464,I1936,B7008,LinkedIn
20888,11/15/2020 11:25,android,E26036,G7134,J6729,GOOGLE
37849,11/15/2020 18:10,android,E48560,E70,B06866,facebook
5726,11/15/2020 2:28,android,E51305,H3199,D7896,YOUTUBE
49706,11/15/2020 21:35,android,E5596,C720,H1748,facebook
25779,11/15/2020 13:30,android,E57308,D1767,B19095,Youtube
22734,11/15/2020 12:05,android,E58522,B4801,F6659,Google
14953,11/15/2020 9:26,android,E62840,D836,F1839,google
21193,11/15/2020 11:31,android,E7141,C4781,I860,youtube
31289,11/15/2020 15:42,android,E77449,I7544,H0653,LinkedIn
6794,11/15/2020 4:04,android,E77979,G8784,J5349,LinkedIn
9114,11/15/2020 6:57,android,E80787,H9950,B32853,facebook
45569,11/15/2020 20:34,android,E8587,I9928,H5754,Youtube
40287,11/15/2020 19:01,android,E87448,E3936,C9102,google
16684,11/15/2020 10:00,android,E90232,G8211,H9527,Google
41713,11/15/2020 19:27,android,E9088,I4824,B13763,GOOGLE
13549,11/15/2020 9:00,android,E93348,I6357,B02065,GOOGLE
8244,11/15/2020 6:20,android,E94574,D9146,J8715,Youtube
26989,11/15/2020 14:00,android,F01333,E7325,I5060,linkedin
17845,11/15/2020 10:19,android,F03288,C2303,B0379,LinkedIn
3034,11/15/2020 0:50,android,F06337,G6536,H3467,LinkedIn
38387,11/15/2020 18:20,android,F12332,J2483,I917,Google
36456,11/15/2020 17:42,android,F12665,B0536,E8334,FACEBOOK
48124,11/15/2020 21:09,android,F13154,I9895,H59,LinkedIn
23993,11/15/2020 12:39,android,F13768,B9318,B17986,Youtube
14010,11/15/2020 9:09,android,F21109,D1871,B02187,LinkedIn
34050,11/15/2020 16:43,android,F22065,D0605,H9807,google
26769,11/15/2020 13:55,android,F2228,C2136,I9479,GOOGLE
5714,11/15/2020 2:27,android,F23457,D2524,I541,FACEBOOK
39724,11/15/2020 18:48,android,F44657,G4448,B21465,LinkedIn
39239,11/15/2020 18:38,android,F44702,D6420,H4629,google
21871,11/15/2020 11:46,android,F48955,E2787,I2971,Google
22987,11/15/2020 12:11,android,F49059,F0066,I9577,FACEBOOK
3211,11/15/2020 0:55,android,F50809,G1683,F7555,LinkedIn
6000,11/15/2020 2:45,android,F79339,D9524,D5650,google
34456,11/15/2020 16:54,android,F82848,C6378,B7953,google
31241,11/15/2020 15:41,android,F84548,C9922,F9680,Google
11004,11/15/2020 7:58,android,F93895,C4485,B26564,google
622013,11/25/2020 19:48,iphone,F94958,I8095,H9527,facebook
24255,11/15/2020 12:47,android,F95090,B1611,B08106,youtube
5493,11/15/2020 2:13,android,G00400,B1664,I143,youtube
37581,11/15/2020 18:06,android,G04833,C0632,C7147,YOUTUBE
5679,11/15/2020 2:25,android,G1482,E3318,H9225,google
26748,11/15/2020 13:54,android,G1655,E8158,F6659,google
21863,11/15/2020 11:46,android,G19466,D2251,B17986,LinkedIn
30974,11/15/2020 15:36,android,G29537,F4075,C6809,GOOGLE
45850,11/15/2020 20:39,android,G39246,I3802,J2175,google
2066,11/15/2020 0:31,android,G4159,G7955,D9606,GOOGLE
43557,11/15/2020 19:56,android,G44432,G3210,B16661,google
444,11/15/2020 0:06,android,G45093,F2946,B15304,facebook
7053,11/15/2020 4:38,android,G65042,I2398,G4686,Youtube
8746,11/15/2020 6:42,android,G69117,I3518,B21465,Youtube
19873,11/15/2020 11:02,android,G85660,F6003,C6512,google
15129,11/15/2020 9:31,android,G86869,B1061,F9583,LinkedIn
14633,11/15/2020 9:20,android,G86963,E1364,B03394,linkedin
22502,11/15/2020 12:00,android,G91064,F8087,G9585,facebook
47370,11/15/2020 21:00,android,G91862,G3354,H4368,linkedin
30467,11/15/2020 15:26,android,H03371,I3161,D9575,youtube
40423,11/15/2020 19:04,android,H04815,I6165,I541,google
41844,11/15/2020 19:29,android,H14104,C326,B13763,YOUTUBE
46457,11/15/2020 20:48,android,H147,I286,B13763,LinkedIn
11513,11/15/2020 8:10,android,H2075,F624,J5847,YOUTUBE
3366,11/15/2020 0:59,android,H24125,C0398,D0354,Youtube
19362,11/15/2020 10:50,android,H32674,H1075,G3760,Google
29869,11/15/2020 15:12,android,H36930,D3375,E5993,YOUTUBE
34685,11/15/2020 16:59,android,H42525,C1247,C6349,LinkedIn
40805,11/15/2020 19:11,android,H46857,E51,I9373,linkedin
65,11/15/2020 0:00,android,H48578,G5940,G8079,YOUTUBE
209,11/15/2020 0:02,android,H50879,E9801,H292,linkedin
26411,11/15/2020 13:46,android,H64855,G751,E1656,youtube
47839,11/15/2020 21:06,android,H65226,I0664,J2371,facebook
14581,11/15/2020 9:19,android,H66716,I1723,B18262,Youtube
4750,11/15/2020 1:38,android,H66735,J2224,B02028,linkedin
12113,11/15/2020 8:27,android,H67586,F4866,B0379,FACEBOOK
8008,11/15/2020 6:08,android,H68213,E517,I1141,linkedin
20575,11/15/2020 11:17,android,H75856,C9662,B8875,youtube
24686,11/15/2020 12:59,android,H7786,F8028,B32278,google
49500,11/15/2020 21:31,android,H84392,I6327,G7166,GOOGLE
33295,11/15/2020 16:26,android,H88517,D9178,G5720,FACEBOOK
22102,11/15/2020 11:51,android,H89664,J0806,H1406,google
40749,11/15/2020 19:10,android,H90404,D6073,B31056,GOOGLE
42032,11/15/2020 19:32,android,H92589,C9256,F3915,google
47763,11/15/2020 21:05,android,H92966,G7761,B4809,youtube
48158,11/15/2020 21:10,android,H95751,F1627,B11543,facebook
28903,11/15/2020 14:50,android,I00914,B8701,J0352,Youtube
7659,11/15/2020 5:36,android,I03809,I9954,D8198,FACEBOOK
37612,11/15/2020 18:06,android,I04158,G0127,E5687,linkedin
9381,11/15/2020 7:08,android,I16067,G0070,B12881,GOOGLE
26510,11/15/2020 13:48,android,I18659,F0506,C1137,GOOGLE
30916,11/15/2020 15:35,android,I22731,E0154,J3128,GOOGLE
22654,11/15/2020 12:03,android,I26408,B2824,J2148,GOOGLE
38655,11/15/2020 18:25,android,I33417,G824,I9577,facebook
48154,11/15/2020 21:10,android,I51149,F4590,J0226,linkedin
20530,11/15/2020 11:16,android,I51329,C5423,J3014,youtube
34549,11/15/2020 16:56,android,I57950,D9073,B13763,Google
29455,11/15/2020 15:03,android,I65151,D3446,J6456,LinkedIn
43856,11/15/2020 20:01,android,I68640,E692,E5537,YOUTUBE
763316,11/29/2020 6:01,iphone,I78361,C5594,B30795,GOOGLE
930,11/15/2020 0:14,android,I99324,B3653,E8605,FACEBOOK
42389,11/15/2020 19:37,android,J00812,I737,B13763,GOOGLE
7148,11/15/2020 4:46,android,J08932,F9785,C9663,LinkedIn
44934,11/15/2020 20:23,android,J18353,E936,E0001,youtube
