B00186,1232.5,C487,Clothing & Accessories
B00272,3196.5,D399,Furniture
B00459,8467.0,G598,Clothing & Accessories
B00475,252.5,D899,Clothing & Accessories
B00595,1248.0,C874,Furniture
B01045,7520.0,C417,Beauty
B01171,28768.0,B943,Books
B01602,67.0,E656,Clothing & Accessories
B01684,889.5,F061,Baby
B01735,1198.0,D265,Beauty
B01963,316.5,I415,Furniture
B02081,1465.5,I121,Garden & Outdoors
B02096,835.0,I670,Beauty
B02143,2112.0,E911,Apps & Games
B02544,2073.5,F622,Clothing & Accessories
B02632,633.5,G22,Electronics
B02804,444.5,D055,Garden & Outdoors
B02970,1977.5,I121,Computers & Accessories
B03099,3488.0,F845,Baby
B0346,1557.5,C898,Clothing & Accessories
B03582,5439.5,I310,Clothing & Accessories
B03681,384.0,J362,Computers & Accessories
B03797,235.0,J495,Electronics
B03953,13708.5,B0315,Baby
B04389,35168.0,G226,Garden & Outdoors
B04473,489.5,J926,Furniture
B04552,1166.0,D32,Clothing & Accessories
B04704,761.5,F834,Beauty
B04960,7648.0,H701,Clothing & Accessories
B05033,1568.0,E418,Books
B05113,2080.0,D729,Apps & Games
B05203,537.5,G098,Clothing & Accessories
B05354,92.5,C913,Books
B05500,630.0,E371,Garden & Outdoors
B0573,1820.5,H664,Baby
B06135,1824.0,B0154,Baby
B06156,960.0,B0019,Collectibles
B06182,10240.0,C844,Furniture
B06211,668.5,C874,Baby
B06236,633.5,I500,Electronics
B06241,1408.0,J843,Garden & Outdoors
B06520,732.0,B923,Collectibles
B06769,909.0,H768,Baby
B06936,7360.0,J959,Apps & Games
B07149,2016.0,C97,Books
B07232,1568.0,B961,Books
B07402,745.5,F642,Books
B07405,512.0,H455,Books
B07441,256.0,E822,Clothing & Accessories
B07502,284.5,I578,Garden & Outdoors
B07532,5902.0,F036,Collectibles
B07689,161510.0,D757,Apps & Games
B08109,4640.0,F853,Electronics
B08223,2217.5,G498,Furniture
B08402,1510.0,I932,Electronics
B08452,8134.0,E924,Clothing & Accessories
B08510,572.5,F968,Garden & Outdoors
B08652,384.0,D75,Baby
B08730,1264.0,G0,Clothing & Accessories
B08986,1699.0,J789,Apps & Games
B08993,1383.0,D961,Clothing & Accessories
B09228,208.0,I692,Books
B09346,18969.5,F036,Books
B09535,1376.0,F735,Computers & Accessories
B0997,1296.0,F002,Computers & Accessories
B10349,4128.0,C475,Apps & Games
B11,1248.0,D771,Garden & Outdoors
B11160,1980.5,B74,Garden & Outdoors
B11408,14976.0,G505,Baby
B11427,1213.0,G898,Garden & Outdoors
B11458,19879.0,I310,Baby
B11496,625.5,C944,Furniture
B11754,1744.0,B102,Computers & Accessories
B12390,2208.0,F807,Garden & Outdoors
B12725,892.5,J152,Collectibles
B12757,4448.0,I004,Electronics
B12927,12480.0,D743,Garden & Outdoors
B13023,5088.0,H284,Electronics
B13476,3618.5,D756,Baby
B13580,2400.0,H114,Apps & Games
B1364,881.0,I069,Collectibles
B13654,13904.0,I536,Beauty
B13692,1482.5,C701,Garden & Outdoors
B13937,627.0,F427,Books
B1467,1696.0,D055,Baby
B14811,5440.0,I428,Beauty
B15162,4462.0,I890,Clothing & Accessories
B15220,2589.0,F487,Computers & Accessories
B15454,572.5,F441,Books
B15532,5168.0,F036,Apps & Games
B15581,339.5,E524,Apps & Games
B15600,9465.5,J086,Apps & Games
B16006,1944.0,H452,Collectibles
B16388,284.5,C31,Furniture
B16654,835.0,H933,Clothing & Accessories
B1673,8419.5,D577,Clothing & Accessories
B16775,284.5,F269,Books
B17125,11488.0,J34,Books
B17341,1145.5,E026,Books
B17421,2015.0,D528,Beauty
B17620,1337.5,C076,Clothing & Accessories
B17697,41184.0,H63,Electronics
B18000,39603.0,C099,Garden & Outdoors
B18122,1120.0,F890,Furniture
B18123,435.0,D999,Beauty
B18337,1860.5,G0,Computers & Accessories
B18435,540.5,G186,Clothing & Accessories
B18513,10112.0,C874,Furniture
B18617,13120.0,G607,Baby
B19228,732.0,B923,Baby
B19240,1126.0,I127,Apps & Games
B19308,1276.5,E141,Beauty
B19336,2870.0,E808,Computers & Accessories
B19339,2556.5,B617,Collectibles
B197,1148.5,G186,Books
B19837,2400.0,J959,Electronics
B20004,1337.5,C874,Beauty
B20419,5944.0,I323,Computers & Accessories
B20517,1536.0,H225,Collectibles
B20741,1568.0,C445,Apps & Games
B20928,384.0,J362,Computers & Accessories
B21685,1600.0,J879,Furniture
B21744,1699.0,J767,Collectibles
B2177,4224.0,B0097,Beauty
B21967,2563.0,C751,Clothing & Accessories
B22014,1005.0,J839,Apps & Games
B22048,966.5,H768,Clothing & Accessories
B22331,224.0,F361,Furniture
B22354,313.5,G359,Books
B22464,1024.0,B923,Computers & Accessories
B22644,1564.5,F783,Clothing & Accessories
B22700,45722.5,B119,Clothing & Accessories
B22736,12768.0,B0004,Beauty
B23106,576.0,B0019,Baby
B23322,3910.0,B946,Beauty
B23386,6400.0,B0340,Baby
B235,6919.5,I324,Baby
B23903,4025.5,J789,Apps & Games
B2401,7296.0,B0333,Computers & Accessories
B24240,844.5,G098,Baby
B24733,1216.0,C167,Garden & Outdoors
B24985,9971.0,B0331,Baby
B25002,1548.5,I579,Books
B25021,3040.0,I700,Computers & Accessories
B25348,3200.0,I994,Clothing & Accessories
B25414,19168.0,G277,Baby
B25487,129.5,E220,Baby
B25847,473.5,I268,Clothing & Accessories
B26081,9216.0,E250,Beauty
B26110,1520.5,F420,Electronics
B26116,13328.5,I310,Computers & Accessories
B26123,5920.0,J015,Furniture
B2648,220.5,I411,Computers & Accessories
B26810,326.0,D737,Clothing & Accessories
B26938,2236.5,D24,Electronics
B27001,2009.5,C076,Beauty
B27039,2236.5,C524,Clothing & Accessories
B27810,512.0,I78,Beauty
B28113,6209.0,C844,Computers & Accessories
B2820,23936.0,J85,Furniture
B28382,508.5,D328,Beauty
B28390,2281.5,B021,Electronics
B28678,4224.0,B0083,Beauty
B29174,672.0,D676,Baby
B29313,51777.0,B119,Computers & Accessories
B29447,33920.0,E90,Clothing & Accessories
B30112,441.5,E797,Furniture
B3041,1632.0,E911,Clothing & Accessories
B30502,429.0,F062,Garden & Outdoors
B30753,743.0,E524,Beauty
B30868,5760.0,I189,Collectibles
B31450,1264.0,B0019,Baby
B3151,4128.0,B0097,Apps & Games
B31639,2556.5,C376,Garden & Outdoors
B31859,640.0,B431,Furniture
B3225,1596.5,D062,Books
B3396,524.0,H1,Garden & Outdoors
B3511,5237.5,E413,Furniture
B3581,9112.0,B887,Furniture
B3628,601.5,J498,Garden & Outdoors
B3818,2368.0,G958,Furniture
B3980,2576.0,D606,Baby
B4012,10745.5,G878,Apps & Games
B4281,988.5,E88,Clothing & Accessories
B4403,2602.5,F655,Beauty
B4525,872.0,G37,Clothing & Accessories
B4636,4247.0,G393,Electronics
B4825,25561.5,I043,Computers & Accessories
B4881,4096.0,E998,Furniture
B4908,3600.0,B961,Baby
B5045,368.0,H484,Furniture
B5058,3132.5,H863,Baby
B5360,1177.5,D965,Clothing & Accessories
B5438,768.0,E371,Apps & Games
B555,11491.0,I323,Apps & Games
B6216,924.5,F622,Books
B6227,22848.0,B422,Apps & Games
B6542,51200.0,H551,Clothing & Accessories
B6629,956.5,D854,Apps & Games
B6735,462.0,H734,Apps & Games
B6779,1349.0,C159,Books
B6803,7321.5,F164,Furniture
B6897,1269.0,C243,Computers & Accessories
B6930,13728.0,J864,Beauty
B7117,5929.5,I323,Baby
B7527,1056.0,D607,Apps & Games
B7538,13056.0,D642,Furniture
B7559,6880.0,B0580,Books
B8062,3168.0,C09,Apps & Games
B812,4262.0,D201,Beauty
B8147,793.5,D844,Books
B8383,7782.0,E282,Beauty
B8708,412.5,F838,Baby
B8751,963.0,G62,Books
B9028,1030.0,J247,Garden & Outdoors
B9353,688.0,H455,Garden & Outdoors
B9400,560.0,I621,Garden & Outdoors
B9476,619.5,G007,Garden & Outdoors
C0078,3100.5,D113,Baby
C0397,1120.0,B0336,Beauty
C0412,10609.5,C874,Computers & Accessories
C0683,332.5,E329,Collectibles
C0754,4156.5,G564,Beauty
C1093,3964.0,C740,Garden & Outdoors
C1159,8001.0,B405,Furniture
C1501,2624.0,B0083,Clothing & Accessories
C1615,1286.0,G682,Collectibles
C1958,102.0,C111,Computers & Accessories
C2150,380.5,I,Furniture
C259,1500.5,C874,Computers & Accessories
C2919,512.0,J45,Baby
C3092,1056.0,J959,Electronics
C3106,608.0,G30,Apps & Games
C3557,4156.5,E036,Computers & Accessories
C3581,2015.0,H335,Beauty
C3610,1440.0,H312,Baby
C3617,1116.5,E31,Furniture
C3901,1628.0,J041,Beauty
C393,384.0,D991,Collectibles
C4144,2912.0,B0333,Apps & Games
C4146,2208.0,G003,Collectibles
C4531,526.0,H043,Electronics
C4582,1632.0,H885,Electronics
C4626,16640.0,H89,Baby
C4662,1468.5,C182,Computers & Accessories
C4706,1958.0,G180,Beauty
C4895,1596.5,G,Computers & Accessories
C5310,5760.0,E279,Baby
C5730,79360.0,G195,Garden & Outdoors
C5931,121.5,B427,Collectibles
C6000,476.5,I210,Furniture
C602,23328.0,J015,Garden & Outdoors
C6092,636.5,H89,Furniture
C6131,925.5,I251,Garden & Outdoors
C6329,188.5,C189,Books
C6363,467.5,H233,Computers & Accessories
C6879,668.5,C874,Electronics
C7437,6912.0,G077,Collectibles
C7525,1440.0,E485,Collectibles
C7569,5728.0,C009,Clothing & Accessories
C7649,332.5,G186,Books
C8006,7008.0,B73,Electronics
