B00,412.5,D055,Baby
B00061,7584.0,J553,Clothing & Accessories
B00088,5639.0,I310,Furniture
B00364,601.5,D576,Apps & Games
B00844,2208.0,F233,Beauty
B0129,640.5,C874,Beauty
B01653,858.0,G410,Collectibles
B01683,715.0,H063,Computers & Accessories
B01709,4605.0,D265,Clothing & Accessories
B02038,64000.0,B0333,Furniture
B03040,3100.5,D517,Collectibles
B03043,2080.0,H455,Furniture
B03109,928.0,H284,Beauty
B0343,1593.5,H791,Computers & Accessories
B03646,444.5,E769,Books
B03925,116.0,C874,Apps & Games
B04128,2799.0,B387,Computers & Accessories
B04190,424.0,B532,Beauty
B04205,569.5,G835,Furniture
B04242,1196.0,C874,Electronics
B04350,1123.0,B713,Electronics
B04456,2528.0,H791,Baby
B04679,928.0,C106,Books
B04753,1532.5,B934,Garden & Outdoors
B05057,5792.0,H114,Furniture
B05092,28928.0,D642,Collectibles
B05198,10944.0,F007,Beauty
B05204,2176.0,H31,Books
B05401,2563.0,B961,Computers & Accessories
B05408,4406.0,I858,Garden & Outdoors
B0630,1281.5,B630,Electronics
B06570,288.0,B798,Books
B06619,2448.0,I323,Garden & Outdoors
B06723,572.5,B743,Electronics
B07247,419.5,D399,Baby
B07397,4672.0,B0497,Apps & Games
B07833,256.0,I658,Beauty
B0832,704.0,J959,Apps & Games
B08369,1216.0,G250,Clothing & Accessories
B08545,60800.0,G825,Electronics
B08942,1368.0,H440,Books
B09055,1864.5,G769,Baby
B09388,4297.5,J086,Books
B09843,576.0,B965,Computers & Accessories
B09846,1248.0,H284,Clothing & Accessories
B0987,3360.0,F164,Baby
B10201,410.0,J77,Books
B10359,3182.0,H632,Apps & Games
B10574,1360.0,C390,Baby
B10659,1404.5,H885,Garden & Outdoors
B1084,416.0,I41,Clothing & Accessories
B1092,887.0,C701,Garden & Outdoors
B11149,5408.0,B801,Garden & Outdoors
B11352,864.0,E030,Beauty
B114,230.0,H372,Computers & Accessories
B11424,1760.0,B511,Collectibles
B11517,10208.0,G773,Collectibles
B11641,2240.0,G770,Clothing & Accessories
B11811,2272.0,E115,Baby
B11833,3680.0,C738,Beauty
B12274,944.5,F420,Collectibles
B12283,2419.0,C492,Clothing & Accessories
B1232,2208.0,J593,Apps & Games
B1254,47646.5,H777,Electronics
B12911,1756.5,B0546,Computers & Accessories
B13220,458.0,G673,Garden & Outdoors
B13425,10233.5,E118,Baby
B13576,1094.0,C874,Garden & Outdoors
B13908,3040.0,E017,Clothing & Accessories
B14007,1200.0,B118,Electronics
B14368,2916.0,I890,Baby
B14510,4672.0,B73,Computers & Accessories
B1458,15286.0,F036,Beauty
