B00321,2364.5,G067,Baby
B00428,1648.0,J116,Baby
B00682,2147.0,E822,Garden & Outdoors
B00805,627.5,E524,Electronics
B00980,1212.5,F609,Garden & Outdoors
B01172,5376.0,E145,Clothing & Accessories
B01342,8096.0,J959,Electronics
B01375,2032.0,G635,Apps & Games
B01438,972.5,E064,Beauty
B0144,176.0,C874,Beauty
B01753,105.5,B0344,Apps & Games
B01772,400.0,C994,Baby
B01855,252.5,D483,Electronics
B01939,7254.5,B270,Furniture
B01948,426.0,B0412,Collectibles
B01952,1126.0,E91,Baby
B02016,5776.0,J906,Collectibles
B02131,1932.0,C874,Computers & Accessories
B02135,732.5,H881,Clothing & Accessories
B02592,942.0,F609,Electronics
B03107,13888.0,B40,Furniture
B03112,506.5,B505,Baby
B03368,1312.0,F526,Garden & Outdoors
B03375,601.5,I527,Electronics
B03476,41.5,C874,Collectibles
B03634,1987.0,E716,Beauty
B03894,633.5,E660,Collectibles
B03905,1062.5,H34,Electronics
B0442,858.0,F420,Electronics
B04633,636.5,F622,Electronics
B05010,16236.5,C874,Clothing & Accessories
B05027,484.0,H632,Electronics
B05048,28368.0,C417,Apps & Games
B05088,1088.0,G607,Furniture
B05487,8199.0,H127,Computers & Accessories
B0549,138.0,B24,Books
B05527,9932.5,H034,Clothing & Accessories
B05682,109.0,C874,Collectibles
B05802,1781.5,B0149,Furniture
B05897,771.0,J839,Garden & Outdoors
B06027,124.5,I445,Baby
B06262,1760.0,D404,Electronics
B06648,2620.5,C331,Garden & Outdoors
B06674,4897.5,J041,Apps & Games
B06762,256.0,H455,Garden & Outdoors
B07070,563.0,J959,Computers & Accessories
B07436,1353.5,F276,Furniture
B07676,1372.5,C441,Garden & Outdoors
B07823,2534.0,B219,Furniture
B07881,4448.0,H551,Electronics
B08623,4198.0,B76,Furniture
B08655,10208.0,E497,Computers & Accessories
B09131,1145.5,G162,Garden & Outdoors
B0924,4544.0,J959,Collectibles
B09448,608.0,F618,Apps & Games
B09521,230.0,H455,Beauty
B09541,1013.5,C874,Beauty
B09686,2816.0,F684,Beauty
B09850,7520.0,G483,Books
B10048,6860.5,I064,Apps & Games
B10603,352.0,C75,Clothing & Accessories
B10763,1468.5,F251,Clothing & Accessories
B10918,960.0,H885,Garden & Outdoors
B11082,956.5,D755,Clothing & Accessories
B1141,864.0,J936,Furniture
B11434,857.5,G936,Furniture
B11554,18880.0,J604,Electronics
B11682,697.5,G983,Electronics
B11932,515.5,B47,Clothing & Accessories
B12032,12288.0,E933,Electronics
B12311,4022.0,H640,Apps & Games
B12820,41.5,G420,Computers & Accessories
B1288,892.5,E279,Baby
B12965,358.0,G116,Beauty
B12987,10243.0,F091,Garden & Outdoors
B13091,953.5,H3,Garden & Outdoors
B13222,2643.5,C874,Baby
B13276,3580.5,C184,Beauty
B13394,604.5,E692,Electronics
B13474,5088.0,C054,Books
B13615,18528.0,C607,Clothing & Accessories
B13741,953.5,H791,Books
B14151,672.0,I366,Beauty
B14691,1139.0,H387,Books
B14784,3040.0,F806,Baby
B15157,537.5,E741,Books
B15440,1140.0,I164,Books
B15445,2972.5,D328,Apps & Games
B15552,3808.0,J34,Furniture
B15597,512.0,D055,Computers & Accessories
B15680,3930.5,D850,Garden & Outdoors
B16063,4848.0,G878,Garden & Outdoors
B16081,803.0,E378,Baby
B16326,1152.0,B0083,Furniture
B16408,188.5,I558,Clothing & Accessories
B1660,717.0,B0112,Books
B16602,400.0,H267,Apps & Games
B1666,8384.0,J959,Furniture
B16684,592.5,C835,Garden & Outdoors
B16921,2851.0,E009,Collectibles
B17048,960.0,H862,Electronics
B17311,288.0,J230,Garden & Outdoors
B17456,1785.5,H640,Electronics
B17765,1248.0,F655,Collectibles
B17959,1008.0,I990,Apps & Games
B18208,5856.0,D382,Furniture
B18254,2208.0,F153,Collectibles
B1837,1322.5,B0412,Furniture
B18581,7168.0,B76,Apps & Games
B18699,364.5,J325,Books
B19184,555.5,F609,Clothing & Accessories
B20170,1094.0,C829,Collectibles
B2019,5472.0,B991,Electronics
B20225,1428.0,H632,Electronics
B20392,858.0,B0412,Collectibles
B20629,1593.5,B0412,Baby
B20816,3808.0,F036,Beauty
B2084,3584.0,H92,Beauty
B20959,928.0,D928,Baby
B2111,4448.0,C475,Furniture
B2143,313.5,H738,Baby
B21577,907.0,C909,Apps & Games
B21592,2048.0,G376,Electronics
B21680,1376.0,J125,Beauty
B2187,3072.0,B0567,Beauty
B21934,172.5,D248,Beauty
B22217,444.5,J235,Books
B22220,701.5,C944,Clothing & Accessories
B22256,2053.0,G243,Computers & Accessories
B22541,1753.5,I121,Electronics
B22629,1593.5,F075,Garden & Outdoors
B22630,336.0,E500,Furniture
B23595,956.5,H881,Clothing & Accessories
B23679,505.5,B0171,Apps & Games
B23802,928.0,F857,Furniture
B23848,495.5,C761,Electronics
B24123,4480.0,E932,Apps & Games
B24172,652.5,C944,Collectibles
B24234,2013.0,B0449,Electronics
B24417,1696.0,F049,Books
B24450,4448.0,J447,Baby
B2459,3753.5,G54,Apps & Games
B24816,3869.5,G83,Furniture
B25076,105600.0,E742,Collectibles
B25235,432.0,J65,Garden & Outdoors
B25607,28480.0,H455,Garden & Outdoors
B2569,45760.0,C186,Collectibles
B25957,1179.5,D32,Computers & Accessories
B25985,9760.0,J959,Baby
B26343,7560.0,E125,Books
B26383,2720.0,G251,Furniture
B26611,1123.5,C159,Apps & Games
B26920,1152.0,E91,Baby
B26937,956.5,G439,Books
