B00188,3384.5,F276,Garden & Outdoors
B00189,2240.0,H455,Electronics
B00652,2380.5,D304,Electronics
B00748,1344.0,B961,Beauty
B01501,664.0,J86,Apps & Games
B01532,570.0,B0412,Apps & Games
B01648,576.0,D991,Beauty
B01710,916.0,I020,Collectibles
B02094,412.5,B287,Furniture
B02119,1120.0,D223,Garden & Outdoors
B02306,1043.0,H70,Beauty
B02607,832.0,E93,Baby
B02691,909.5,I41,Baby
B02902,252.5,C065,Computers & Accessories
B02990,1120.0,E371,Collectibles
B03093,8132.5,G825,Baby
B03110,952.0,F549,Beauty
B03205,608.0,I207,Apps & Games
B03285,3772.5,E936,Clothing & Accessories
B0331,547.0,E371,Books
B03871,9164.5,E977,Furniture
B04212,4480.0,J825,Books
B04363,3251.0,I17,Clothing & Accessories
B04497,1081.5,I121,Beauty
B04711,5299.5,H551,Electronics
B04831,99.0,D999,Garden & Outdoors
B05001,1580.5,B023,Computers & Accessories
B05150,6844.5,C164,Computers & Accessories
B05298,1107.0,I251,Furniture
B0539,2528.0,G186,Furniture
B05501,569.5,J651,Apps & Games
B05900,192.0,C627,Beauty
B06026,640.0,C276,Baby
B06116,636.5,E824,Garden & Outdoors
B06122,24956.5,I536,Apps & Games
B06129,187.5,C456,Garden & Outdoors
B06722,2006.0,G30,Books
B06732,457.5,J471,Clothing & Accessories
B0711,146.5,G648,Furniture
B07406,1800.5,H241,Garden & Outdoors
B07576,316.5,I527,Baby
B07913,4302.5,I323,Garden & Outdoors
B0805,1664.0,I341,Clothing & Accessories
B08232,584.5,G648,Baby
B08648,448.0,D151,Clothing & Accessories
B08810,800.0,H312,Furniture
B08901,956.5,F140,Collectibles
B09302,2521.5,F276,Clothing & Accessories
B0947,284.5,B656,Furniture
B09596,5904.0,B032,Electronics
B09943,793.5,G318,Furniture
B10001,188.5,H03,Beauty
B10039,1137.5,H049,Baby
B10384,640.0,G041,Garden & Outdoors
B10449,1273.5,C106,Clothing & Accessories
B10519,3372.5,I23,Garden & Outdoors
B10586,825.5,D635,Books
B10830,1774.5,G778,Books
B11092,1985.5,C835,Clothing & Accessories
B11098,4160.0,B0567,Furniture
B11117,5088.0,I817,Garden & Outdoors
B11420,825.5,E955,Computers & Accessories
B11439,1810.5,E924,Electronics
B11639,41280.0,J939,Books
B11856,217.5,D635,Books
B12019,3672.0,G321,Collectibles
