B00177,7888.0,F048,Baby
B00212,2031.0,J606,Furniture
B00353,572.5,G243,Collectibles
B00429,3008.0,J959,Computers & Accessories
B00503,1709.5,E057,Electronics
B00927,2390.0,D850,Apps & Games
B01052,169920.0,J939,Electronics
B01102,972.5,C874,Furniture
B01367,393.0,B0412,Apps & Games
B01372,1593.5,J893,Garden & Outdoors
B01528,928.0,I579,Garden & Outdoors
B01615,748.0,G648,Baby
B01930,1440.0,H63,Electronics
B01932,923.5,C065,Garden & Outdoors
B01951,1798.0,G909,Beauty
B02288,1497.5,C874,Electronics
B02701,6048.0,J34,Furniture
B03088,633.5,G379,Apps & Games
B0322,28640.0,E85,Furniture
B03624,190.0,B887,Garden & Outdoors
B03708,1002.0,H467,Baby
B04790,800.0,F048,Garden & Outdoors
B04834,348.5,F416,Books
B04858,1152.0,C466,Clothing & Accessories
B04966,902.0,H335,Garden & Outdoors
B05089,3508.5,E458,Apps & Games
B0553,1280.0,J014,Apps & Games
B05627,1434.0,B0412,Electronics
B05630,92800.0,H069,Garden & Outdoors
B05968,18720.0,J015,Beauty
B05984,1280.0,B171,Computers & Accessories
B06069,673.5,D323,Beauty
B06252,749.5,J321,Baby
B06398,1753.5,E790,Beauty
B06535,6016.0,H516,Furniture
B06552,1670.0,B0471,Clothing & Accessories
B06701,752.0,I127,Garden & Outdoors
B06734,1209.5,D978,Computers & Accessories
B07100,11936.0,C412,Clothing & Accessories
B0712,28768.0,B943,Clothing & Accessories
B07636,12851.0,E840,Books
B07708,288.0,C287,Books
B07759,8921.0,B0537,Collectibles
B07884,12768.0,J222,Books
B07917,2556.5,B0484,Computers & Accessories
B08161,725.0,B0414,Furniture
B09855,230.0,F544,Furniture
B09906,21088.0,J755,Furniture
B09909,3456.0,G268,Computers & Accessories
B10295,348.5,C510,Baby
B10340,32288.0,C331,Baby
B10931,1596.5,G,Books
B1103,354.0,B713,Electronics
B11060,852.0,E348,Collectibles
B1110,640.0,C874,Apps & Games
B11256,10428.5,E986,Electronics
B11430,4678.0,F036,Clothing & Accessories
B11489,1488.0,G456,Collectibles
B11507,528.5,H936,Furniture
B11791,284.5,C72,Collectibles
B11997,537.5,I506,Apps & Games
B12425,188.5,G424,Beauty
B1243,676.5,J790,Baby
B12657,733.0,B0278,Books
B12847,24320.0,F24,Collectibles
B12995,812.5,J020,Clothing & Accessories
B13214,3548.5,G702,Apps & Games
B13270,13382.0,F036,Baby
B1346,8960.0,J684,Beauty
B13478,636.5,E65,Apps & Games
B13631,5660.5,C457,Books
B13922,2841.5,J939,Books
B1393,4032.0,J412,Clothing & Accessories
B13954,4320.0,C874,Beauty
B15268,1725.0,J658,Computers & Accessories
B15478,790.0,C133,Furniture
B15496,28128.0,I052,Electronics
B15498,893.5,E057,Books
B15607,20800.0,B168,Collectibles
B16083,2560.0,D10,Books
B16446,1248.0,H284,Clothing & Accessories
B17280,5056.0,H455,Clothing & Accessories
B1729,6800.0,D278,Baby
B17710,2200.5,C637,Electronics
B17719,1094.0,C951,Clothing & Accessories
B17732,4128.0,E309,Beauty
B18241,652.5,F622,Books
B18381,3292.5,B0167,Furniture
B18415,41.5,I351,Electronics
B18545,5504.0,J015,Garden & Outdoors
B18782,264.5,G978,Clothing & Accessories
B1880,49447.5,I765,Baby
B18828,489.5,I411,Books
B19471,540.5,E522,Clothing & Accessories
B19503,480.0,G718,Baby
B19558,800.0,E426,Clothing & Accessories
B1957,412.5,C466,Garden & Outdoors
B19742,153.5,J546,Beauty
B19946,8896.0,G33,Computers & Accessories
B20030,1904.0,F048,Furniture
B20035,921.5,I121,Clothing & Accessories
B20132,1273.5,C106,Collectibles
B20182,1913.5,H815,Beauty
B20185,273.5,I607,Books
B2037,50880.0,G239,Collectibles
B2067,12672.0,I536,Computers & Accessories
B20711,3024.0,G385,Collectibles
B20754,16288.0,G827,Apps & Games
B20836,3409.5,F276,Furniture
B20861,268.5,F736,Baby
B20872,825.5,J65,Computers & Accessories
B2092,4480.0,E145,Garden & Outdoors
B20992,7328.0,J959,Computers & Accessories
B21031,17280.0,J189,Beauty
B2108,6240.5,F164,Apps & Games
B21211,508.5,H892,Apps & Games
B21294,316.5,C874,Books
B21657,3456.0,B792,Books
B21745,544.0,D151,Baby
B22059,448.0,C874,Collectibles
B22224,652.5,E797,Garden & Outdoors
B22241,1948.5,E986,Electronics
B2229,441.5,J247,Garden & Outdoors
B22408,747.5,G295,Furniture
B22525,4128.0,B2,Clothing & Accessories
B22579,672.0,G579,Beauty
B22698,2534.0,F075,Apps & Games
B23054,953.5,H791,Furniture
B23262,508.5,I577,Garden & Outdoors
B23349,47968.0,I817,Furniture
B23394,215.0,H66,Clothing & Accessories
B23424,8038.0,J259,Clothing & Accessories
B23500,1273.5,H923,Books
B23553,1376.0,B0540,Books
B23590,2176.0,H631,Baby
B23597,640.0,B0177,Collectibles
B23686,1024.0,C864,Apps & Games
B2370,1177.5,I56,Books
B23757,2283.5,C874,Electronics
B23906,1008.0,B0461,Apps & Games
B24216,31356.0,I310,Furniture
B24401,12064.0,B617,Collectibles
B24438,352.0,J691,Books
B24587,512.0,H455,Clothing & Accessories
B24618,2790.0,J595,Collectibles
B24951,208.0,H455,Electronics
B25052,7552.0,J959,Computers & Accessories
B25372,755.0,E309,Furniture
B25574,2937.5,J789,Electronics
B25609,50768.0,B0331,Collectibles
B25777,16589.0,E540,Electronics
B25791,2668.5,G170,Clothing & Accessories
B25834,1149.0,F972,Baby
B26063,20800.0,G031,Furniture
B26094,928.0,B192,Clothing & Accessories
B26108,86.0,G361,Beauty
B26174,1958.0,I49,Clothing & Accessories
B26558,1024.0,J227,Electronics
B26612,985.5,C085,Collectibles
B26677,2848.0,E869,Garden & Outdoors
B26735,80.0,B457,Books
B26765,1578.5,H115,Clothing & Accessories
B27038,4691.5,G325,Baby
B27076,1299.0,H238,Collectibles
B27149,24220.5,C331,Beauty
B27216,8608.0,G564,Electronics
B27297,601.5,B694,Clothing & Accessories
B27386,700.5,C861,Baby
B27441,345.5,D635,Clothing & Accessories
B27611,2560.0,I757,Furniture
B27718,979.0,D685,Furniture
B2787,7180.5,F036,Collectibles
B28086,704.0,G673,Books
B28469,835.0,F611,Apps & Games
B28613,595.0,C809,Books
B28628,928.0,G108,Baby
B28708,4960.0,J086,Collectibles
B28855,2272.0,F609,Computers & Accessories
B28923,473.5,I558,Clothing & Accessories
B28946,569.5,H377,Garden & Outdoors
B29032,448.0,I580,Baby
B29138,476.5,I445,Apps & Games
B29180,1593.5,H233,Books
B29333,5164.5,D842,Garden & Outdoors
B29438,7328.0,D424,Computers & Accessories
B29923,2528.0,H284,Baby
B3020,352.0,G315,Collectibles
B3023,3968.0,D874,Electronics
B30241,5856.0,D157,Furniture
B30247,4223.0,F655,Collectibles
B30288,1020.5,E936,Baby
B30383,560.0,G751,Baby
B30620,2563.0,E15,Furniture
B3064,310.0,J362,Garden & Outdoors
B30682,4890.0,B77,Garden & Outdoors
B30788,6555.0,F036,Electronics
B30924,540.5,H103,Garden & Outdoors
B31033,476.0,C159,Books
B31101,1276.5,C159,Garden & Outdoors
B31888,2496.5,D850,Garden & Outdoors
B3193,572.5,G371,Clothing & Accessories
B32120,1568.0,I579,Apps & Games
B32384,2208.0,G823,Baby
B32780,6240.0,I700,Computers & Accessories
B32787,42659.0,G239,Collectibles
B3298,220.5,C263,Garden & Outdoors
B3406,17568.0,C331,Clothing & Accessories
B3446,1596.5,B293,Baby
B3983,432.0,C874,Baby
B3999,1724.5,G498,Computers & Accessories
B4033,800.0,F048,Clothing & Accessories
B4129,304.0,I15,Baby
B4303,19168.0,J172,Beauty
B4418,129.5,H071,Clothing & Accessories
B453,1088.0,H319,Clothing & Accessories
B4655,25718.0,H777,Electronics
B4975,960.0,E292,Beauty
B4982,752.0,I527,Electronics
B5327,486.0,D289,Computers & Accessories
B5385,7680.0,G142,Beauty
B6018,2523.5,C001,Clothing & Accessories
B6072,732.5,B0540,Beauty
B6116,780.5,F609,Electronics
B639,648.0,D724,Electronics
B6569,1783.0,F27,Garden & Outdoors
B6763,1376.0,C417,Books
B6784,1231.0,C874,Computers & Accessories
B7064,892.5,G691,Beauty
B7339,460.5,D800,Electronics
B7378,1328.0,G378,Books
B7388,473.5,H041,Baby
B757,1728.0,J500,Collectibles
B7680,1180.5,D495,Electronics
B7769,2236.5,F386,Garden & Outdoors
B7877,1347.5,J692,Clothing & Accessories
B7909,2556.5,B293,Garden & Outdoors
B8007,3446.0,G06,Electronics
B8207,828.5,G806,Books
B8627,672.0,D00,Clothing & Accessories
B8702,368.5,D596,Computers & Accessories
B8818,1913.5,J538,Apps & Games
B8882,1100.0,B350,Apps & Games
B9329,1888.0,H400,Garden & Outdoors
B9373,1392.0,G677,Books
B9428,2912.0,F960,Garden & Outdoors
B9448,316.5,D248,Beauty
B9533,2556.5,D692,Computers & Accessories
B985,1267.0,H085,Furniture
B9990,5280.0,B076,Computers & Accessories
C0100,19830.0,G239,Apps & Games
C0584,5728.0,C098,Beauty
C0854,1116.5,D495,Books
C1000,2385.0,B878,Furniture
C1373,4300.5,H888,Computers & Accessories
C1560,476.5,F251,Books
C1596,405.0,B526,Beauty
C2137,2044.5,F267,Collectibles
C2516,2457.5,H986,Electronics
C282,1120.0,F589,Computers & Accessories
C2859,1264.0,C874,Electronics
C3177,1888.0,J172,Baby
C3490,3686.0,B876,Apps & Games
C3506,1916.5,F251,Apps & Games
C3714,537.5,H059,Beauty
C4822,1280.0,F946,Garden & Outdoors
C4871,8288.0,E647,Furniture
C5204,508.5,H885,Books
C5275,1307.0,H376,Apps & Games
C5464,765.0,E91,Apps & Games
C5706,633.5,B412,Electronics
C5790,1276.5,E452,Clothing & Accessories
C5983,1993.5,E35,Beauty
C6107,506.5,J3,Apps & Games
C612,8224.0,B0097,Clothing & Accessories
C6143,1057.5,H768,Apps & Games
C6365,1187.0,D248,Computers & Accessories
C6603,9520.0,D812,Furniture
C6634,4416.0,B617,Garden & Outdoors
C687,953.5,D442,Books
C6963,3168.0,H912,Clothing & Accessories
C7092,2058.0,J041,Apps & Games
C7160,588.5,J697,Books
C7512,896.0,F524,Computers & Accessories
C7751,2176.0,H532,Computers & Accessories
C8148,617.5,D995,Garden & Outdoors
C8491,5184.0,B0138,Baby
C8789,207.0,C874,Garden & Outdoors
C955,1635.0,F622,Baby
C9699,1437.0,D05,Furniture
D0090,660.0,G295,Clothing & Accessories
D0370,1065.5,J976,Furniture
D0701,14368.0,B617,Beauty
D0743,208.0,F456,Garden & Outdoors
D0813,633.5,E192,Garden & Outdoors
D0871,1212.5,E999,Apps & Games
D1215,8166.0,F489,Furniture
D1312,97920.0,G941,Apps & Games
D1329,1756.5,I083,Clothing & Accessories
D1565,2364.5,C457,Furniture
D1794,1958.0,I247,Collectibles
D2005,550.0,E371,Books
D2431,604.0,G295,Beauty
D2450,16614.0,B270,Computers & Accessories
D2580,489.5,D109,Beauty
D2618,540.5,I834,Computers & Accessories
D2747,796.5,F074,Garden & Outdoors
D2776,356.0,H071,Garden & Outdoors
D3139,1299.0,F680,Beauty
D3375,252.5,B931,Baby
D3424,2880.0,I990,Beauty
D3437,412.5,J773,Books
D3748,3781.0,D909,Books
D3778,316.5,F089,Beauty
D3950,31792.0,E22,Baby
D3978,11040.0,I189,Apps & Games
D3987,8000.0,F164,Baby
D4192,627.0,C159,Computers & Accessories
D4579,384.0,G371,Beauty
D4594,352.0,E500,Beauty
