B0011,7360.0,G996,Computers & Accessories
B00340,4448.0,D755,Baby
B00346,816.0,G62,Collectibles
B00698,2592.0,H422,Clothing & Accessories
B00711,512.0,D962,Apps & Games
B00739,341.5,I177,Electronics
B00984,409.5,E560,Garden & Outdoors
B01364,1856.0,G958,Baby
B01454,2516.0,F622,Books
B01693,1536.0,F655,Computers & Accessories
B01835,3808.0,G827,Books
B02019,5767.0,I310,Books
B02189,3097.5,G648,Furniture
B02227,1574.0,F21,Books
B02268,7200.0,H285,Computers & Accessories
B02313,3328.0,C417,Collectibles
B02355,6688.0,I077,Apps & Games
B024,32752.0,E22,Collectibles
B02405,326.0,C328,Furniture
B0265,633.5,G835,Furniture
B02737,512.0,D151,Baby
B0294,60800.0,C427,Electronics
B03180,2272.0,F371,Clothing & Accessories
B03549,2364.5,F622,Collectibles
B03580,5712.0,G702,Furniture
B03792,796.5,F269,Clothing & Accessories
B03872,2208.0,F236,Collectibles
B04168,220.5,J583,Collectibles
B04233,1692.5,D202,Computers & Accessories
B04326,1024.0,C077,Garden & Outdoors
B04376,979.0,C466,Clothing & Accessories
B0439,505.5,J533,Clothing & Accessories
B04488,636.5,H811,Collectibles
B05080,5168.0,D278,Collectibles
B05361,7744.0,J344,Apps & Games
B05452,252.5,C72,Beauty
B05466,992.0,B0083,Beauty
B05524,1814.0,I28,Beauty
B0559,4138.5,F091,Clothing & Accessories
B05659,7936.0,H304,Apps & Games
B06047,384.0,F622,Baby
B06419,2822.0,F75,Baby
B06716,4358.0,C823,Beauty
B06809,252.5,I607,Baby
B06814,544.0,I162,Clothing & Accessories
B06892,1411.0,H804,Furniture
B06924,2720.0,I700,Computers & Accessories
B07086,7968.0,B919,Furniture
B0727,2098.0,E591,Furniture
B07305,7392.0,D812,Electronics
B07412,1574.5,F29,Apps & Games
B07789,1273.5,C106,Computers & Accessories
B07799,5113.5,J086,Furniture
B07944,29408.0,B943,Clothing & Accessories
B07993,953.5,C944,Books
B07997,1548.0,E924,Furniture
B08106,880.5,B003,Beauty
B08148,1008.0,B90,Books
B08841,968.0,C874,Furniture
B08848,881.5,D399,Electronics
B08874,719.0,C874,Apps & Games
B08970,16608.0,F637,Collectibles
B09077,6840.0,C786,Clothing & Accessories
B0912,1568.0,F922,Beauty
B0945,1248.0,J595,Collectibles
B09602,1724.5,B732,Clothing & Accessories
B09613,24289.5,C953,Computers & Accessories
B09769,1952.5,B431,Collectibles
B09888,2036.5,C874,Computers & Accessories
B0995,924.5,C076,Apps & Games
B09973,538.5,F563,Clothing & Accessories
B10351,2031.0,F276,Books
B10424,1232.0,H532,Baby
B10433,3158.0,E471,Apps & Games
B1058,14976.0,G505,Furniture
B10616,416.0,F404,Clothing & Accessories
B11426,345.5,D303,Baby
B11699,2848.0,H640,Apps & Games
B1170,1222.0,F21,Clothing & Accessories
B11875,1261.0,E524,Clothing & Accessories
B12010,2673.5,E998,Computers & Accessories
