B00136,1524.0,J713,Apps & Games
B00206,6688.0,F282,Furniture
B00324,153.5,E93,Books
B00390,14976.0,D836,Books
B00409,1273.5,H004,Furniture
B00443,1209.5,H631,Collectibles
B00720,2176.0,B252,Furniture
B00836,4448.0,G822,Apps & Games
B01120,2432.0,G224,Collectibles
B01173,121568.0,G005,Garden & Outdoors
B01307,889.5,J067,Garden & Outdoors
B01382,768.0,E084,Books
B01656,86.0,B24,Electronics
B0216,508.5,B0421,Beauty
B02595,944.0,J959,Furniture
B02615,704.0,B054,Furniture
B02922,3196.5,B0540,Electronics
B02987,1664.5,G361,Collectibles
B03042,5728.0,E986,Electronics
B03085,2301.0,H621,Beauty
B03817,1340.5,B910,Apps & Games
B03886,508.5,H40,Baby
B03892,3424.0,J551,Computers & Accessories
B04351,489.5,D22,Computers & Accessories
B04481,5168.0,E521,Furniture
B04509,512.0,G751,Apps & Games
B04523,4017.5,C10,Baby
B04581,32000.0,D874,Furniture
B04724,1437.0,C874,Books
B0511,3587.0,C874,Garden & Outdoors
B05377,5152.0,I269,Books
B05381,5379.0,I774,Baby
B05427,444.5,B0116,Furniture
B0545,371.0,J247,Furniture
B05581,1206.5,D584,Books
B05866,316.5,I426,Apps & Games
B06024,537.5,G751,Clothing & Accessories
B06154,288.0,D528,Baby
B06513,33017.5,F208,Clothing & Accessories
B06743,1102.0,F922,Apps & Games
B06768,67.5,F456,Books
B06975,32640.0,E646,Books
B06977,103.0,G387,Apps & Games
B07012,7208.0,F036,Collectibles
B07213,448.0,B669,Furniture
B07324,480.0,C2,Collectibles
B07879,156.5,B158,Books
B08236,697.5,C582,Books
B08247,736.0,J387,Books
B08349,875.0,E522,Computers & Accessories
B08407,1568.0,H284,Clothing & Accessories
B08455,922.5,C874,Furniture
B08525,5056.0,E023,Beauty
B08628,1804.0,F783,Computers & Accessories
B0883,1689.5,I579,Beauty
B09481,1149.0,C874,Computers & Accessories
B09757,2520.0,I305,Electronics
B0985,409.5,J07,Furniture
B10223,1716.0,D304,Beauty
B10684,6030.0,H92,Garden & Outdoors
B10917,412.5,B0453,Collectibles
B11374,348.5,F251,Baby
B1150,1813.0,E19,Garden & Outdoors
B11871,476.5,I078,Clothing & Accessories
B11942,1440.0,I091,Books
B12143,19168.0,I189,Computers & Accessories
B12438,12448.0,G811,Beauty
B1267,806.0,E222,Apps & Games
B12689,744.5,C874,Beauty
B1284,1264.0,B0410,Clothing & Accessories
B12916,38080.0,D348,Electronics
B13122,1272.0,D399,Clothing & Accessories
B13436,1436.5,E986,Furniture
B13551,2236.5,B2,Clothing & Accessories
B13820,4596.5,B887,Collectibles
B14114,2112.0,J230,Clothing & Accessories
B14284,714.0,C150,Collectibles
B14318,1008.0,B713,Books
B14325,14140.5,C417,Collectibles
B14408,1196.5,B694,Apps & Games
B14522,1049.5,D766,Beauty
B14531,195.5,E522,Books
B14697,220.5,H076,Books
B14776,2688.0,B0025,Baby
B14836,3427.0,C417,Furniture
B1488,16928.0,I052,Beauty
B14887,649.5,J020,Clothing & Accessories
B15123,6543.0,I994,Books
B15132,413.0,H448,Books
B15205,662.0,H930,Garden & Outdoors
B15377,10752.0,G226,Clothing & Accessories
B15386,1152.0,E426,Computers & Accessories
B15482,2857.5,F662,Electronics
B15711,4704.0,D197,Apps & Games
B15870,432.0,H868,Books
B16085,19725.0,F411,Electronics
B16246,1184.0,B649,Electronics
B16321,2208.0,D055,Collectibles
B16449,3516.5,D755,Books
B16483,2256.0,H335,Furniture
B16509,313.5,C839,Books
B16668,1046.0,J944,Collectibles
B17323,2556.5,B713,Clothing & Accessories
B17432,2886.0,D528,Furniture
B17607,828.5,B743,Beauty
B17861,30928.5,D812,Collectibles
B17913,2833.5,B0293,Apps & Games
B17954,3808.0,F52,Clothing & Accessories
B18069,5152.0,J755,Furniture
B18295,2012.5,G144,Garden & Outdoors
B18345,2236.5,B2,Clothing & Accessories
B18566,1588.0,C645,Beauty
B18749,73.5,E396,Computers & Accessories
B18772,1497.5,B630,Beauty
B18779,400.0,C189,Electronics
B19019,1888.0,J833,Baby
B19186,5984.0,B783,Clothing & Accessories
B19414,1306.5,B0304,Computers & Accessories
B19463,1322.5,B0412,Computers & Accessories
B19559,19168.0,B617,Beauty
B1966,8704.0,I189,Beauty
B19798,48.0,C792,Collectibles
B201,1080.0,C358,Beauty
B20319,24396.5,D009,Collectibles
B20489,7507.0,F036,Furniture
B20554,7776.0,C417,Beauty
B20658,1216.0,G673,Collectibles
B20676,444.5,J583,Computers & Accessories
B20769,608.0,I207,Apps & Games
B20805,732.0,B923,Beauty
B2087,13664.0,G239,Furniture
B20957,9600.0,G122,Beauty
B21004,732.5,B417,Furniture
B21052,953.5,F061,Books
B21087,227.5,F972,Electronics
B21233,1155.0,D322,Computers & Accessories
B21356,2466.5,F749,Electronics
B21395,316.5,F609,Beauty
B21560,80.0,E628,Baby
B21613,11168.0,B617,Beauty
B21621,4672.5,F164,Baby
B21699,803.5,F972,Collectibles
B21887,604.5,I506,Collectibles
B21942,5248.0,C970,Beauty
B21978,1002.0,B431,Clothing & Accessories
B22433,1596.5,B2,Collectibles
B22512,7697.5,F036,Apps & Games
B2262,48928.0,G005,Books
B2273,409.5,H322,Collectibles
B2274,14288.0,C874,Clothing & Accessories
B22830,19321.5,E266,Furniture
B23147,2098.0,D850,Collectibles
B23741,128.0,J141,Electronics
B24056,3399.5,I141,Books
B24207,1497.5,C874,Baby
B24282,938.5,F163,Books
B24704,1596.5,B163,Baby
B24738,12320.0,J383,Baby
B24753,1248.0,H284,Books
B24918,233.5,C637,Clothing & Accessories
B24980,6.0,C31,Clothing & Accessories
B25472,1004.5,D055,Electronics
B25573,1168.0,F622,Apps & Games
B25626,400.0,F972,Furniture
B25701,1920.0,J015,Furniture
B25823,701.0,C159,Books
B25948,448.0,C625,Collectibles
B26185,2208.0,E697,Computers & Accessories
B26270,739.0,I797,Electronics
B26293,42880.0,D287,Garden & Outdoors
B26420,25.5,B110,Collectibles
B26616,431.5,I607,Computers & Accessories
B26639,576.0,B961,Garden & Outdoors
B26732,140.5,F693,Apps & Games
B2680,1196.5,B694,Garden & Outdoors
B27023,1760.5,C874,Books
B27433,1331.5,G323,Clothing & Accessories
B27613,14837.5,B422,Electronics
B27823,1353.5,G09,Clothing & Accessories
B27994,2016.0,D65,Books
B28062,2995.0,J333,Books
B28530,1053.5,J77,Garden & Outdoors
B28589,1648.0,B076,Apps & Games
B28636,691.0,G017,Electronics
B2872,3399.5,H791,Books
B28737,4101.0,B0524,Apps & Games
B28867,547.0,F45,Computers & Accessories
B29034,129.5,I268,Beauty
