B00187,15936.0,G195,Electronics
B00266,2010.0,H791,Books
B00487,1097.0,F622,Apps & Games
B00494,105.5,I351,Books
B00518,1411.0,J776,Clothing & Accessories
B00539,5155.0,F276,Collectibles
B00583,7273.5,B0099,Apps & Games
B0110,2400.0,F79,Apps & Games
B01240,587.5,F622,Furniture
B01308,448.0,D729,Beauty
B01316,4025.5,F282,Garden & Outdoors
B01449,1712.0,E20,Garden & Outdoors
B01623,1728.0,I49,Computers & Accessories
B01839,2822.0,H791,Electronics
B0184,472.0,J670,Garden & Outdoors
B0196,4233.5,G718,Apps & Games
B02417,1593.5,F622,Electronics
B03106,1884.5,D062,Apps & Games
B03303,172.5,E291,Furniture
B03521,2880.0,B346,Books
B03530,455.0,B69,Beauty
B03620,18880.0,B0333,Baby
B04162,1353.5,F807,Apps & Games
B04941,844.5,D101,Apps & Games
B05173,704.0,J45,Books
B05231,3165.0,B20,Baby
B05285,220.5,D055,Garden & Outdoors
B05678,1177.5,H307,Computers & Accessories
B05703,80286.0,B0331,Collectibles
B05808,3655.5,J041,Garden & Outdoors
B05894,412.5,D18,Apps & Games
B05944,6464.0,J959,Collectibles
B06151,3800.0,D606,Furniture
B06167,86.0,H900,Clothing & Accessories
B06344,2112.0,J879,Garden & Outdoors
B06380,41.5,D863,Electronics
B06423,512.0,F584,Apps & Games
B06638,348.0,H18,Computers & Accessories
B06675,1047.0,B518,Furniture
B06703,4977.5,J086,Collectibles
B06756,11488.0,B2,Garden & Outdoors
B0676,23328.0,I052,Garden & Outdoors
B06827,381.0,I558,Furniture
B06857,3136.0,F164,Beauty
B06907,1196.5,J244,Computers & Accessories
B0702,1316.0,F622,Beauty
B07154,391.5,C159,Garden & Outdoors
B07179,5304.0,J086,Electronics
B07216,89.5,I730,Collectibles
B07256,252.5,F277,Books
B07749,224.0,B0189,Computers & Accessories
B07780,1081.5,I121,Collectibles
B07846,1497.5,C106,Baby
B07931,473.5,J07,Beauty
B07983,1024.0,B685,Garden & Outdoors
B08110,3427.0,H908,Electronics
B08138,1308.5,G827,Electronics
B08219,3072.0,E244,Baby
B08270,416.0,B457,Electronics
B08272,6433.5,I310,Apps & Games
B08512,2169.5,I121,Books
B08574,3808.0,C273,Collectibles
B08774,1568.0,I323,Electronics
B08843,476.5,H03,Apps & Games
B09222,668.5,J977,Apps & Games
B09330,921.5,J881,Electronics
B09537,768.0,B427,Apps & Games
B09781,1033.5,J582,Furniture
B09878,796.5,B820,Computers & Accessories
B09974,4448.0,I817,Baby
B10191,544.0,J727,Baby
B10922,118272.0,E742,Collectibles
B10970,1596.5,B0239,Electronics
B11028,3889.5,F036,Computers & Accessories
B11131,288.0,H455,Beauty
B11188,9063.0,D432,Clothing & Accessories
B1126,1376.0,C106,Furniture
B11393,1180.5,F251,Garden & Outdoors
B11495,1238.0,F281,Apps & Games
B1167,4898.5,F783,Clothing & Accessories
B11797,2848.0,H791,Baby
B11872,304.0,B421,Collectibles
B11960,14342.0,B625,Collectibles
B12292,601.5,B0086,Clothing & Accessories
B12937,288.0,H455,Garden & Outdoors
B13256,3395.0,D990,Garden & Outdoors
B13562,2000.0,H456,Beauty
B13698,394.5,C835,Books
B13875,10348.5,F164,Baby
B13961,791.5,H791,Apps & Games
B14346,1987.0,G201,Garden & Outdoors
B1448,2400.0,C932,Beauty
B14817,5862.0,H241,Clothing & Accessories
B14823,272.0,H34,Beauty
B15025,3168.0,I189,Furniture
B15219,1276.5,H738,Books
B15410,633.5,H875,Furniture
B15637,634.5,H209,Electronics
B15714,2112.0,E208,Electronics
B15775,100800.0,G878,Beauty
B15855,2675.0,I695,Electronics
B16005,7136.0,C417,Clothing & Accessories
B16176,858.0,H791,Computers & Accessories
B16277,1091.5,C802,Books
B16420,2177.0,D207,Beauty
B16477,374.0,H376,Garden & Outdoors
B16596,37155.0,I064,Furniture
B16917,6624.0,B0083,Computers & Accessories
B17071,62451.0,E924,Beauty
B17423,579.0,G651,Apps & Games
B17492,3997.0,J723,Electronics
B17791,538.5,G648,Collectibles
B1781,512.0,E692,Baby
B17897,3779.0,E998,Collectibles
B18290,792.0,B69,Beauty
B18306,6368.0,J234,Beauty
B18508,3936.0,D528,Electronics
B18661,3251.0,C499,Clothing & Accessories
B18957,1427.0,F902,Clothing & Accessories
B18971,19532.5,B143,Computers & Accessories
B19331,345.5,C487,Beauty
B19398,25.5,H467,Garden & Outdoors
B19947,1881.5,B357,Clothing & Accessories
B20098,10393.5,B422,Electronics
B20153,1369.5,E746,Beauty
B20424,464.0,H885,Garden & Outdoors
B20553,1024.0,C2,Clothing & Accessories
B20814,4320.0,G607,Computers & Accessories
B21072,3715.0,C890,Computers & Accessories
B21127,41072.0,F208,Clothing & Accessories
B21165,7488.0,H63,Apps & Games
B2123,1276.5,J792,Collectibles
B21389,649.5,F622,Electronics
B21708,8122.0,F164,Books
B21771,953.5,B142,Clothing & Accessories
B21987,4000.0,F688,Clothing & Accessories
B22112,860.5,E824,Clothing & Accessories
B22213,2816.0,D904,Beauty
B22483,3686.0,H791,Garden & Outdoors
B22763,5728.0,E646,Electronics
B2328,57280.0,D786,Beauty
B23417,70.0,C874,Garden & Outdoors
B23496,512.0,H331,Garden & Outdoors
B23943,1728.0,D683,Beauty
B24193,704.0,J959,Collectibles
B2452,2729.5,F806,Baby
B24933,1728.0,J775,Clothing & Accessories
B24994,1344.0,G898,Collectibles
B25200,422.0,J495,Furniture
B25485,316.5,E188,Computers & Accessories
B25774,203.5,G339,Garden & Outdoors
B25837,1024.0,C106,Baby
B2585,544.0,D00,Apps & Games
B26009,1276.5,F572,Baby
B26153,54.0,J362,Baby
B26290,2396.5,I000,Books
B26531,21408.0,E986,Electronics
B26654,384.0,D644,Books
B27199,2816.0,F249,Books
B27295,576.0,G359,Collectibles
B2738,732.5,F622,Apps & Games
B27913,1642.5,B0460,Baby
B27916,892.0,H632,Collectibles
B28205,313.5,B0412,Electronics
B28531,953.5,C106,Collectibles
B28687,388.5,H630,Furniture
B28689,4584.5,C384,Computers & Accessories
B28787,6284.5,B0414,Beauty
B28912,288.0,I050,Computers & Accessories
B28914,487.0,C874,Electronics
B28972,956.5,F251,Computers & Accessories
B29696,4982.0,C098,Collectibles
B29833,6816.0,F853,Baby
B29848,970.5,H844,Computers & Accessories
B29857,10272.0,F19,Beauty
B29914,20768.0,F819,Collectibles
B29946,6021.5,D184,Clothing & Accessories
B29959,1408.0,J020,Collectibles
B29997,828.0,G815,Clothing & Accessories
B30176,1888.0,E66,Electronics
B30470,960.0,G751,Collectibles
B30539,5245.5,F170,Electronics
B30834,592.0,D164,Apps & Games
B30955,1049.5,C106,Apps & Games
B31444,2687.0,D528,Garden & Outdoors
B31508,1497.5,J512,Books
B32475,537.5,B945,Furniture
B32728,432.0,E016,Garden & Outdoors
B3330,7265.0,I410,Baby
B345,348.5,C874,Garden & Outdoors
B4339,2528.0,J432,Electronics
B4501,377.5,C913,Furniture
B4574,956.5,F251,Garden & Outdoors
B482,1946.5,D265,Clothing & Accessories
B4932,768.0,D604,Apps & Games
B4994,1888.0,H400,Garden & Outdoors
B5001,1587.0,E719,Garden & Outdoors
B5013,1941.5,J943,Baby
B5017,320.0,H391,Beauty
B5128,1552.0,C874,Garden & Outdoors
B5190,3328.0,G456,Clothing & Accessories
B5300,896.0,C912,Baby
B5499,10208.0,C475,Electronics
B5677,220.5,F416,Collectibles
B5712,604.5,H653,Books
B5719,1532.0,B0338,Apps & Games
B5748,6881.5,B846,Electronics
B5791,28.5,B858,Computers & Accessories
B6036,1264.0,B713,Collectibles
B6091,81472.0,E22,Beauty
B6331,212.5,E064,Books
B6354,1203.0,D899,Electronics
B6389,2534.0,I932,Apps & Games
B64,5414.0,B417,Computers & Accessories
B6508,1030.0,C840,Collectibles
B6900,572.5,B964,Apps & Games
B693,320.0,J362,Computers & Accessories
B6948,866.5,D934,Collectibles
B7044,887.0,C065,Collectibles
B7063,1149.0,D539,Collectibles
B7094,1271.5,G648,Garden & Outdoors
B7109,1062.5,D113,Garden & Outdoors
B7573,16960.0,G122,Furniture
B7849,950.0,J839,Baby
B7976,1056.0,F049,Collectibles
B7995,316.5,H018,Electronics
B8005,437.5,F609,Computers & Accessories
B802,12442.5,D577,Furniture
B8155,340.0,C835,Collectibles
B8350,7751.0,G808,Collectibles
B8635,1632.0,E244,Furniture
B8883,1888.0,F276,Clothing & Accessories
B8893,1894.0,F075,Computers & Accessories
B8955,10528.0,C874,Computers & Accessories
B8980,320.0,J45,Beauty
B9045,253.0,G361,Computers & Accessories
B9312,1888.0,G71,Electronics
B9612,5181.0,D577,Baby
B9673,1248.0,J595,Garden & Outdoors
C0125,569.5,C176,Books
C0226,953.5,J893,Beauty
C0408,11494.0,E282,Books
C0494,6425.5,G659,Books
C1294,2070.0,D055,Apps & Games
C1355,768.0,C874,Electronics
C1629,5740.5,D842,Collectibles
C1796,1322.5,B0412,Apps & Games
C1863,12800.0,J344,Furniture
C2014,633.5,B427,Clothing & Accessories
C2051,2224.0,D304,Collectibles
C2055,1120.0,B87,Collectibles
C2189,5094.0,E647,Collectibles
C2253,928.0,D576,Clothing & Accessories
C25,934.0,E59,Computers & Accessories
C2577,5628.5,E229,Computers & Accessories
C2782,8611.0,F071,Furniture
C2864,4705.5,J086,Books
C2970,153600.0,J604,Collectibles
C302,5440.0,H438,Beauty
C3465,659.5,G978,Books
C3630,316.5,G498,Collectibles
C3721,6400.0,G923,Baby
C3780,2163.5,C874,Furniture
C4004,956.5,H103,Electronics
C4514,1712.0,C364,Electronics
C4701,11020.5,F581,Garden & Outdoors
C4724,3036.5,C457,Books
C5194,1024.0,F875,Electronics
C5435,4128.0,C687,Clothing & Accessories
C5717,7008.0,G330,Apps & Games
C5753,22368.0,I052,Books
C5816,2275.0,J041,Computers & Accessories
C6336,1762.5,H2,Collectibles
C6836,17408.0,C844,Baby
