B,680.0,D999,Garden & Outdoors
B00114,912.0,D606,Baby
B00230,7987.0,C099,Electronics
B00344,73497.5,I915,Electronics
B00348,673.5,D392,Apps & Games
B00416,800.0,B0001,Clothing & Accessories
B00657,5129.5,H071,Clothing & Accessories
B00963,1321.5,G014,Apps & Games
B01016,2278.0,G295,Clothing & Accessories
B01043,473.5,H554,Garden & Outdoors
B0122,3456.0,D184,Garden & Outdoors
B01388,13907.0,I765,Beauty
B01644,6174.0,C099,Garden & Outdoors
B01719,1273.5,E472,Furniture
B01775,1728.0,D055,Clothing & Accessories
B02322,1209.5,E741,Beauty
B0235,41568.0,G740,Furniture
B02749,2158.0,B485,Electronics
B02847,636.5,D328,Collectibles
B02893,16836.5,D009,Garden & Outdoors
B03082,5904.0,C417,Collectibles
B0351,55040.0,J939,Furniture
B03555,480.0,G751,Books
B03713,279.0,J872,Garden & Outdoors
B03740,11520.0,G607,Furniture
B03922,102080.0,C331,Clothing & Accessories
B04156,756.0,H632,Books
B0421,230.0,F522,Books
B04214,4480.0,H455,Apps & Games
B04591,1008.0,H86,Apps & Games
B04650,1696.0,E702,Garden & Outdoors
B04778,15968.0,G827,Furniture
B05638,5956.5,E845,Computers & Accessories
B05979,1081.5,I121,Furniture
B06040,6854.0,H844,Books
B06041,19168.0,F819,Books
B06096,128.0,I619,Garden & Outdoors
B06178,2032.0,E017,Electronics
B062,1248.0,D680,Beauty
B0648,3196.5,J375,Computers & Accessories
B06694,105856.0,E951,Electronics
B06764,3728.0,H08,Clothing & Accessories
B07326,326.0,I506,Collectibles
B07411,972.5,D399,Collectibles
B0748,208.0,F281,Baby
B07840,8640.0,F164,Garden & Outdoors
B08521,1728.0,C959,Collectibles
B08930,1216.0,I527,Electronics
B09059,5696.0,B0333,Computers & Accessories
B09317,21440.0,I536,Apps & Games
B09449,1408.0,C099,Garden & Outdoors
B09504,928.0,B207,Clothing & Accessories
B098,252.5,C366,Apps & Games
B10003,185.5,C874,Clothing & Accessories
B10524,8288.0,F193,Furniture
B10632,336.0,C341,Books
B11227,3875.0,E296,Books
B11460,887.0,E95,Garden & Outdoors
B11647,2400.0,J809,Garden & Outdoors
B1185,400.0,J848,Clothing & Accessories
B11909,1536.0,G09,Collectibles
B12305,2310.5,J023,Baby
B12453,51.0,D765,Collectibles
B12639,1002.0,F420,Collectibles
B12686,2080.0,B845,Computers & Accessories
B12736,825.5,C159,Electronics
B12750,838.0,E941,Apps & Games
B12778,108.5,F45,Clothing & Accessories
B13213,3936.0,E017,Garden & Outdoors
B13451,832.0,E309,Electronics
B13971,668.5,D101,Apps & Games
B14261,227.5,E18,Collectibles
B14592,1497.5,J29,Apps & Games
B14635,1411.0,F002,Books
B14747,11587.0,G357,Electronics
B14871,1252.5,E741,Clothing & Accessories
B14932,648.0,C874,Apps & Games
B14981,928.0,H284,Computers & Accessories
