B00079,3318.0,J234,Collectibles
B00300,124.5,D529,Clothing & Accessories
B00430,1248.0,E969,Garden & Outdoors
B00777,1888.0,D408,Books
B0088,10080.0,B943,Books
B01227,576.0,G844,Furniture
B0125,316.5,E337,Collectibles
B01267,1232.0,C874,Electronics
B01713,832.0,D062,Collectibles
B0177,4677.0,B0400,Garden & Outdoors
B01946,3214.0,D756,Computers & Accessories
B0204,2176.0,G456,Electronics
B02043,1002.0,E524,Garden & Outdoors
B0222,18000.0,C427,Furniture
B02246,1920.0,C874,Beauty
B02252,56320.0,C086,Apps & Games
B0243,1840.0,H37,Baby
B02782,5685.0,C874,Computers & Accessories
B02856,1555.0,C874,Electronics
B02996,844.5,D805,Garden & Outdoors
B03086,672.0,B584,Electronics
B03155,796.5,D173,Furniture
B03206,30044.5,E967,Furniture
B03329,633.5,F825,Collectibles
B03371,8896.0,G607,Garden & Outdoors
B03628,818.5,D03,Collectibles
B03993,928.0,C106,Collectibles
B04265,601.5,B736,Baby
B04804,8399.5,J993,Collectibles
B05712,227.5,F972,Computers & Accessories
B06033,4377.5,D399,Books
B06191,624.0,J766,Baby
B06243,928.0,H284,Furniture
B06422,23296.0,G347,Computers & Accessories
B06583,380.5,C724,Garden & Outdoors
B06610,540.5,C189,Collectibles
B06869,69419.5,D184,Beauty
B07028,1797.0,D265,Electronics
B07109,115.0,D248,Computers & Accessories
B07642,2275.0,D839,Apps & Games
B07729,5510.0,C415,Garden & Outdoors
B07756,2236.5,C499,Books
B07897,27198.0,I310,Collectibles
B07918,1984.0,B076,Beauty
B08083,4348.5,I898,Collectibles
B08129,338.5,I607,Computers & Accessories
B08264,1433.5,J29,Garden & Outdoors
B08528,3488.0,E967,Electronics
B08548,579.0,I506,Computers & Accessories
B08590,877.0,C51,Furniture
B08984,1120.0,E213,Garden & Outdoors
B09144,1324.5,B192,Books
B0939,184.0,F559,Apps & Games
B09525,552.5,I445,Apps & Games
B0957,5280.0,D874,Garden & Outdoors
B09737,5632.0,E998,Beauty
B09853,5408.5,B0349,Apps & Games
B10054,2172.5,B0511,Books
B10284,1395.5,I290,Clothing & Accessories
B10628,288.5,B0209,Garden & Outdoors
B11005,9728.0,H997,Computers & Accessories
B11170,48800.0,E742,Baby
B11255,1600.0,H312,Collectibles
B11624,5376.0,B712,Clothing & Accessories
B11738,8800.0,E933,Electronics
B12231,1020.5,F757,Furniture
B12748,1017.5,H238,Furniture
B13100,313.5,C466,Baby
B13132,650.0,F622,Electronics
B13264,588.5,D055,Baby
B13329,5984.0,B0333,Books
B13471,15462.0,J174,Apps & Games
B13703,385.5,F93,Garden & Outdoors
B13768,185.5,E252,Baby
B13781,5222.0,I064,Books
B13853,1248.0,F301,Beauty
B13990,96.0,H312,Clothing & Accessories
B14014,115.0,E88,Garden & Outdoors
B14579,800.0,E418,Books
B14848,1108.5,G259,Baby
B15087,1725.0,D727,Garden & Outdoors
B15110,4592.0,B672,Electronics
B15283,7328.0,I994,Beauty
B15483,201.5,D3,Apps & Games
B15565,732.5,D844,Collectibles
B15682,1510.0,D634,Books
B15794,150.0,D765,Beauty
B16014,345.5,F36,Collectibles
B16100,67.0,H885,Beauty
B16214,928.0,J593,Garden & Outdoors
B16461,12122.5,C291,Electronics
B17055,810.5,H632,Clothing & Accessories
B1805,947.5,H036,Clothing & Accessories
B18177,13328.0,J838,Baby
B18428,13742.0,D432,Books
B1903,316.5,D810,Furniture
B19044,3635.0,F164,Garden & Outdoors
B19075,5591.0,J041,Beauty
B19084,4712.0,C690,Apps & Games
B19673,1699.0,H562,Clothing & Accessories
B19741,636.5,G144,Collectibles
B19794,4460.5,E924,Collectibles
B198,1814.0,J225,Electronics
B19834,3563.5,I994,Baby
B20262,2496.0,H523,Furniture
B2058,1049.5,I600,Apps & Games
B20665,1699.0,D059,Collectibles
B207,295.0,F622,Garden & Outdoors
B20938,921.5,G120,Baby
B21296,2304.0,I557,Collectibles
B21328,3136.0,E757,Baby
B2156,4838.0,B0524,Apps & Games
B21673,505.5,F116,Collectibles
B21706,1232.0,E93,Beauty
B21867,2289.5,H687,Baby
B21996,86.0,C344,Apps & Games
B22096,13088.0,B0099,Beauty
B22171,1596.5,I201,Apps & Games
B22306,9880.0,J533,Collectibles
B22378,851.0,D399,Beauty
B22702,476.5,F386,Computers & Accessories
B22731,905.5,H768,Beauty
B23142,1434.0,B0412,Furniture
B23155,512.0,B037,Furniture
B24053,508.5,D495,Beauty
B24482,387.0,G533,Clothing & Accessories
B24556,249.5,E252,Collectibles
B24639,47680.0,F887,Computers & Accessories
B2468,152.0,C874,Computers & Accessories
B24760,220.5,J90,Clothing & Accessories
B24904,204.5,I422,Apps & Games
B24992,720.0,H436,Apps & Games
B25041,46400.0,C396,Beauty
B2512,11664.0,C084,Baby
B25124,3264.0,H608,Beauty
B25319,480.0,H532,Books
B25386,1440.0,B845,Collectibles
B25725,1337.5,H933,Apps & Games
B25742,2140.0,E85,Baby
B2590,1344.0,C21,Books
B26072,688.0,H885,Electronics
B26142,2717.5,H205,Electronics
B26201,118.0,J945,Books
B26675,3139.0,B0066,Books
B26715,672.0,D933,Clothing & Accessories
B26849,4833.5,C690,Baby
B26897,704.0,D933,Beauty
B26944,1354.5,H632,Beauty
B2717,288.0,B669,Baby
B27186,820.5,C742,Apps & Games
B27393,819.0,F622,Clothing & Accessories
B27561,396.5,G737,Clothing & Accessories
B27686,284.5,B656,Garden & Outdoors
B2779,803.0,G01,Clothing & Accessories
B27938,576.0,G359,Beauty
B28098,4977.5,F036,Beauty
B28306,7276.5,I323,Collectibles
B28380,14528.0,H455,Collectibles
B28493,1987.0,C424,Baby
B28910,1209.5,C742,Electronics
B29022,23040.0,F164,Garden & Outdoors
B29113,6297.5,E924,Baby
B29429,377.5,C500,Garden & Outdoors
B29471,304.0,E93,Clothing & Accessories
B29778,2851.0,B021,Beauty
B301,800.0,G359,Furniture
B30110,1094.0,F427,Furniture
B30167,4448.0,J708,Collectibles
B30433,2717.0,J476,Beauty
B30713,1024.0,E439,Clothing & Accessories
B30919,1824.0,D609,Apps & Games
B31448,1567.5,B5,Electronics
B31683,191.5,I436,Collectibles
B31695,7604.0,I968,Beauty
B31834,706.5,H65,Clothing & Accessories
B3256,16959.0,C607,Furniture
B3399,1376.0,G486,Beauty
B3542,1888.0,G936,Furniture
B375,38.0,I351,Computers & Accessories
