B00137,316.5,C835,Garden & Outdoors
B00146,2560.0,E065,Beauty
B00224,2905.5,F688,Garden & Outdoors
B0036,3328.0,J008,Baby
B00513,3488.0,C566,Baby
B00540,6758.0,H608,Baby
B00831,3270.0,G534,Garden & Outdoors
B01004,2275.0,E338,Furniture
B01268,1280.0,I639,Collectibles
B01290,889.5,C826,Collectibles
B01377,672.0,C764,Apps & Games
B01491,729.5,B945,Electronics
B01577,5152.0,G086,Collectibles
B01668,1888.0,E986,Clothing & Accessories
B0245,4416.0,B497,Apps & Games
B02475,1360.0,I30,Clothing & Accessories
B02479,8729.5,B923,Baby
B0259,1293.0,D399,Collectibles
B02696,12448.0,D990,Books
B03236,940.5,B90,Apps & Games
B03927,928.0,F862,Beauty
B04123,938.5,C277,Apps & Games
B04368,480.0,B082,Beauty
B04962,720.5,G648,Computers & Accessories
B05030,1993.5,H192,Books
B05633,4768.0,H701,Baby
B05719,880.0,F622,Garden & Outdoors
B06141,1449.5,F622,Beauty
B06436,1209.5,F420,Books
B06485,275.0,B738,Books
B06707,12704.0,B0414,Collectibles
B0694,288.0,D413,Baby
B06996,336.0,C874,Beauty
B07004,443.5,G648,Baby
B07302,1094.0,F98,Electronics
B07328,1033.5,J217,Apps & Games
B07332,9456.0,G239,Garden & Outdoors
B07490,2364.5,J802,Apps & Games
B0751,316.5,B058,Beauty
B07652,8896.0,F758,Garden & Outdoors
B07877,1753.5,I121,Garden & Outdoors
B08210,1222.0,G0,Beauty
B08617,1935.0,J270,Garden & Outdoors
B0869,144.0,B24,Garden & Outdoors
B08784,3113.5,H930,Garden & Outdoors
B08793,2877.0,F260,Collectibles
B08823,16292.5,B0375,Apps & Games
B09149,252.5,H03,Beauty
B09202,764.5,B0208,Electronics
B09342,1793.5,C874,Computers & Accessories
B09393,1760.0,F119,Books
B09427,230.0,C874,Computers & Accessories
B09564,124.5,C277,Computers & Accessories
B09784,1350.0,H182,Beauty
B09876,1120.0,F79,Baby
B10722,992.0,J959,Electronics
B10805,5276.5,D495,Electronics
B10993,1056.0,I615,Electronics
B11009,1065.5,C874,Furniture
B1127,1404.5,J289,Books
B11915,4462.0,I890,Baby
B12065,8608.0,C844,Garden & Outdoors
B12126,416.0,B037,Collectibles
B12466,3584.0,F065,Garden & Outdoors
B12543,137.5,D055,Garden & Outdoors
B12872,1134.5,F568,Clothing & Accessories
B13015,1788.5,C164,Garden & Outdoors
B13019,380.5,I475,Clothing & Accessories
B13057,25280.0,G239,Garden & Outdoors
B13243,300.5,J495,Beauty
B13269,25920.0,B73,Clothing & Accessories
B13456,1120.0,H811,Collectibles
B13573,3217.5,B0215,Furniture
B13597,3776.0,H31,Clothing & Accessories
B13891,4121.0,F432,Apps & Games
B14077,3715.0,B212,Electronics
B14198,252.5,B260,Garden & Outdoors
B14216,665.5,G318,Electronics
B14225,1100.5,J015,Electronics
B14414,800.0,C874,Baby
B14528,1008.0,J512,Garden & Outdoors
B14548,1642.0,J713,Computers & Accessories
B14549,2208.0,G823,Computers & Accessories
B14937,1120.0,B592,Garden & Outdoors
B15251,2848.0,B207,Baby
B15284,608.0,E545,Beauty
B15431,944.5,F420,Apps & Games
B15492,345.5,J68,Books
B1568,444.5,F897,Beauty
B15806,301.0,C874,Clothing & Accessories
B15921,9702.0,F164,Baby
B16429,1235.5,D844,Computers & Accessories
B16576,7968.0,I077,Clothing & Accessories
B1705,2211.5,F276,Collectibles
B17203,15968.0,G814,Books
B17640,633.5,C944,Furniture
B17778,2720.0,G031,Collectibles
B17909,48.0,B799,Electronics
B17923,633.5,E026,Baby
B18478,940.5,E556,Furniture
B18750,480.0,C743,Baby
B18769,595.0,H399,Books
B18846,1305.5,C364,Baby
B18945,5258.5,C499,Baby
B19023,2589.0,J728,Beauty
B19156,688.0,H455,Apps & Games
B19265,1779.0,H640,Books
B19517,9244.5,D225,Baby
B19585,5862.0,F164,Beauty
B19680,1532.5,F164,Garden & Outdoors
B19932,496.0,F429,Books
B20147,604.5,F081,Garden & Outdoors
B20212,5696.0,B0506,Furniture
B20237,777.5,B969,Furniture
B20339,905.5,F749,Electronics
B20564,240.0,D753,Clothing & Accessories
B20717,634.5,B945,Collectibles
B2080,243.0,I628,Electronics
B20936,349.0,B731,Collectibles
B21242,460.5,C874,Books
B21510,800.0,H351,Garden & Outdoors
B21556,1434.0,B0412,Furniture
B21633,576.0,B90,Books
B21766,704.0,B0457,Electronics
B21818,412.5,H595,Apps & Games
B22258,3344.0,G30,Clothing & Accessories
B22472,2144.0,E065,Beauty
B22557,1437.0,F449,Beauty
B22635,334.0,H85,Clothing & Accessories
B22980,4665.5,B028,Collectibles
B23077,921.5,D805,Computers & Accessories
B23108,2534.0,C417,Clothing & Accessories
B23534,1536.0,D055,Furniture
B23662,1664.0,D24,Furniture
B23746,828.5,J034,Collectibles
B23849,281.5,J07,Collectibles
B24206,1462.0,B0119,Collectibles
B24230,2819.0,I520,Furniture
B24604,24640.0,G827,Collectibles
B248,252.5,F692,Apps & Games
B24833,1434.0,B0412,Books
B24874,5056.0,E838,Baby
B25115,1146.0,B431,Clothing & Accessories
B25149,1312.0,F622,Computers & Accessories
B25374,3232.0,F469,Clothing & Accessories
B25409,284.5,C076,Computers & Accessories
B25517,15648.0,C874,Furniture
B25602,17126.0,C844,Apps & Games
B25713,2713.5,D634,Clothing & Accessories
B25810,4608.0,F208,Electronics
B25831,2234.5,F004,Computers & Accessories
B2593,380.5,C369,Baby
B26456,1113.5,H030,Collectibles
B26665,1693.0,C874,Computers & Accessories
B2684,3552.0,D918,Collectibles
B27081,4796.5,C457,Books
B27087,384.0,F404,Electronics
B27396,825.5,G607,Beauty
B28067,2133.0,G661,Baby
B28111,3930.5,D850,Beauty
B28293,75072.0,E22,Clothing & Accessories
B28413,2528.0,G157,Clothing & Accessories
B28637,1593.5,C874,Electronics
