B00192,152.0,C874,Computers & Accessories
B00376,6169.5,F161,Beauty
B00629,16564.5,G825,Apps & Games
B00744,6249.5,E743,Clothing & Accessories
B01049,505.5,I445,Electronics
B01121,2105.5,C874,Computers & Accessories
B01133,991.0,B384,Electronics
B0121,8332.5,H566,Baby
B01273,10640.0,I164,Apps & Games
B01520,1146.0,J65,Garden & Outdoors
B0156,1248.0,H973,Computers & Accessories
B01590,508.5,G673,Books
B0197,604.5,H661,Baby
B0207,7296.0,D49,Beauty
B02247,67200.0,B0333,Books
B02442,22368.0,G226,Electronics
B02738,671.0,D302,Electronics
B03103,812.5,F798,Beauty
B03423,112.0,D604,Computers & Accessories
B03600,3936.0,C195,Books
B03687,2944.0,B0567,Computers & Accessories
B0377,858.0,H791,Furniture
B03866,1401.5,H640,Computers & Accessories
B04081,383.0,J68,Books
B04237,15721.5,J789,Electronics
B04471,39302.0,D184,Baby
B04611,1338.5,C065,Baby
B04881,412.5,H701,Collectibles
B05214,371.5,H233,Clothing & Accessories
B0540,1417.5,J294,Beauty
B05405,121.5,F78,Furniture
B05472,397.0,H467,Beauty
B05479,8611.0,B0269,Books
B05918,24960.0,I905,Beauty
B06086,124.5,E014,Clothing & Accessories
B06108,2848.0,C923,Baby
B06530,742.0,J774,Electronics
B06698,345.5,G614,Furniture
B06779,5312.0,F164,Baby
B07095,1809.0,E915,Collectibles
B07166,3808.0,E080,Furniture
B07200,2560.0,E589,Computers & Accessories
B07303,6976.0,J086,Garden & Outdoors
B07369,729.5,B945,Books
B07439,803.5,H8,Furniture
B07597,560.0,G359,Baby
B07869,32.0,B457,Collectibles
B09378,796.5,B24,Computers & Accessories
B09392,1888.0,D928,Clothing & Accessories
B09585,2410.5,G547,Clothing & Accessories
B09727,1337.5,I600,Garden & Outdoors
B09806,371.0,B713,Garden & Outdoors
B09815,1881.5,F784,Apps & Games
B09975,224.0,B110,Beauty
B10077,75952.0,E22,Baby
B10280,80.0,B457,Baby
B103,515.5,B713,Books
B10338,1872.0,I315,Apps & Games
B10559,1336.0,J041,Beauty
B10625,753.5,D399,Books
B10812,416.0,D933,Garden & Outdoors
B10851,8928.0,J314,Baby
B11272,633.5,D635,Collectibles
B11515,489.5,B236,Furniture
B12085,1273.5,C500,Books
B1210,63648.0,J344,Electronics
B12167,601.5,D85,Collectibles
B12276,11808.0,F637,Electronics
B12360,1788.5,C182,Clothing & Accessories
B12559,5440.0,G031,Garden & Outdoors
B12569,2848.0,D293,Baby
B12601,1119.0,J77,Furniture
B12902,492.5,E560,Collectibles
B13053,2827.0,I51,Garden & Outdoors
B13124,608.0,B976,Garden & Outdoors
B13233,4864.0,B0191,Baby
B13464,2710.0,H525,Garden & Outdoors
B13724,320.0,C349,Collectibles
B13919,406.0,G251,Computers & Accessories
B13963,1744.0,F622,Beauty
B13997,441.5,J872,Books
B14040,252.5,I577,Computers & Accessories
B14376,10272.5,F690,Garden & Outdoors
B14378,3487.0,D707,Books
B14448,1600.0,B926,Garden & Outdoors
B14523,1156.0,F163,Apps & Games
B14646,188.5,B0208,Computers & Accessories
B15149,1725.0,D484,Collectibles
B15543,924.5,H554,Electronics
B15551,87360.0,D287,Computers & Accessories
B15591,1824.0,C417,Furniture
B15684,412.5,I818,Apps & Games
B15750,14149.0,J789,Baby
B16035,1472.0,F902,Apps & Games
B16039,17280.0,B119,Baby
